user	item	feature_path
59.0	1800208166.0	[-94, 190]
59.0	1800018727.0	[94, -5941]
59.0	1800076081.0	[-94, -190, -5469, 945]
59.0	1800057265.0	[-94, -190, -5469, -945, -5942, 2955]
59.0	1800023863.0	[94, -5941]
59.0	1800020664.0	[-94, -190, 5469]
59.0	1800030906.0	[94, -5941]
59.0	1800139450.0	[-94, -190, -5469, -945, 5942]
59.0	1800023235.0	[94, -5941]
59.0	1800353477.0	[-94, 190]
59.0	1802816711.0	[-94, 190]
59.0	1800353483.0	[-94, -190, 5469]
59.0	1800201809.0	[94, -5941]
59.0	1800340947.0	[-94, -190, -5469, -945, -5942, 2955]
59.0	1800024664.0	[-94, -190, -5469, -945, 5942]
59.0	1800174173.0	[-94, -190, -5469, 945]
59.0	1800077675.0	[94, -5941]
59.0	1800165355.0	[-94, 190]
59.0	1800148719.0	[-94, -190, 5469]
59.0	1800099442.0	[-94, -190, -5469, -945, -5942, -2955, -1008, -4678, 5943]
59.0	1800019187.0	[-94, -190, -5469, -945, -5942, -2955, 1008]
59.0	1802822645.0	[-94, -190, -5469, -945, -5942, -2955, -1008, 4678]
59.0	1800209781.0	[-94, -190, -5469, 945]
59.0	1800026231.0	[94, -5941]
59.0	1800279802.0	[94, -5941]
59.0	1800253182.0	[94, -5941]
62.0	1800217371.0	[17, -5944]
62.0	1800359873.0	[-17, -324, -880]
62.0	1800062915.0	[17, -5944]
62.0	1800202853.0	[17, -5944]
62.0	1803453994.0	[17, -5944]
62.0	1800082735.0	[17, -5944]
62.0	1800161524.0	[17, -5944]
62.0	1800060404.0	[17, -5944]
62.0	1800022581.0	[17, -5944]
62.0	1800256345.0	[17, -5944]
62.0	1800121659.0	[17, -5944]
62.0	1800026398.0	[17, -5944]
66.0	1800197824.0	[2188]
66.0	1800019489.0	[-2188, -35, 5945]
66.0	1800065666.0	[-2188, 35, -2673, -5946]
66.0	1800247909.0	[2188]
66.0	1800023302.0	[2188]
66.0	1800351979.0	[2188]
66.0	1800104240.0	[2188]
66.0	1800112049.0	[2188]
66.0	1800024275.0	[-2188, 35, -2673, -5946]
66.0	1800341652.0	[2188]
66.0	1800109653.0	[-2188, 35, -2673, -5946]
66.0	1800253043.0	[-2188, 35, -2673, -5946]
66.0	1800353559.0	[-2188, 35, -2673, -5946]
66.0	1800373145.0	[-2188, 35, -2673, -5946]
66.0	1800022843.0	[2188]
66.0	1800018623.0	[-2188, 35, -2673, -5946]
67.0	1800420000.0	[-489, -13, 1763]
67.0	1800026145.0	[489]
67.0	1802761123.0	[489]
67.0	1800215431.0	[-489, 13, -3372]
67.0	1800258471.0	[489]
67.0	1800020333.0	[489]
67.0	1800018639.0	[-489, 13, -3372]
67.0	1800361264.0	[-489, 13, -3372]
67.0	1800019665.0	[-489, 13, -3372]
67.0	1800420407.0	[489]
67.0	1800019257.0	[489]
67.0	1800018810.0	[-489, -13, 1763]
67.0	1800193151.0	[-489, 13, -3372]
69.0	1800021959.0	[2396]
69.0	1800019594.0	[2396]
69.0	1800379216.0	[2396]
69.0	1800353910.0	[-2396, -481]
69.0	1800354935.0	[-2396, 481, 2432]
69.0	1800020664.0	[-2396, -481]
69.0	1808405886.0	[2396]
69.0	1800026398.0	[2396]
74.0	1800353571.0	[13, -5947]
74.0	1800026053.0	[13, -5947]
74.0	1800019111.0	[13, -5947]
74.0	1808406322.0	[-13, 3135]
74.0	1800019955.0	[13, -5947]
74.0	1800025652.0	[13, -5947]
74.0	1800238578.0	[13, -5947]
74.0	1800022581.0	[13, -5947]
74.0	1800021531.0	[13, -5947]
74.0	1800174173.0	[13, -5947]
74.0	1800026398.0	[13, -5947]
74.0	1800340927.0	[13, -5947]
76.0	1802821120.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800112642.0	[-35, -1960, 196, -438, -2815]
76.0	1800021513.0	[35, 1, -3547, -5948, -2915, -5949, 5950, 2957]
76.0	1800257547.0	[35, -1, 1571]
76.0	1800024594.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800018964.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800112664.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800021531.0	[35, -1, -1571, 105]
76.0	1800025632.0	[35, -1, 1571]
76.0	1800026145.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800198688.0	[35, -1, -1571, -105, 171, -1299]
76.0	1800353825.0	[35, -1, -1571, 105]
76.0	1800266274.0	[35, -1, -1571, -105, -171, -838, 837, -5952]
76.0	1803453994.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800419889.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800245829.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800136265.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800290380.0	[-35, 1960]
76.0	1800024141.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800344656.0	[-35, 1960]
76.0	1800091730.0	[-35, -1960, -196, 93]
76.0	1800022106.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800023131.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800026205.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800196701.0	[-35, -1960, 196, -438, -2815]
76.0	1800055909.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1803470438.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800022654.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800103039.0	[-35, -1960, 196, -438, -2815]
76.0	1800020102.0	[35, -1, -1571, -105, 171, -1299]
76.0	1800107656.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800245898.0	[-35, -1960, 196, -438, -2815]
76.0	1800341652.0	[35, -1, 1571]
76.0	1800021141.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800111258.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800028321.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800252065.0	[-35, -1960, 196, -438, -2815]
76.0	1800106663.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800249512.0	[-35, -1960, -196, -93, -356, 2208]
76.0	1800019111.0	[35, -1, 1571]
76.0	1800022700.0	[35, -1, -1571, -105, 171, -1299]
76.0	1800021677.0	[-35, -1960, 196, -438, -2815]
76.0	1800353972.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800244920.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800039098.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800250043.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800024255.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800136897.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800061638.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800148679.0	[35, -1, -1571, -105, -171, -838, -837, -5912, 2422]
76.0	1800018632.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800064203.0	[-35, -1960, 196, -438, -2815]
76.0	1800019151.0	[35, -1, -1571, -105, -171, 838]
76.0	1800026322.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800112338.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800024275.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800050395.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1807859421.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800131296.0	[35, -1, -1571, -105, 171, -1299]
76.0	1800361191.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800062697.0	[35, -1, -1571, -105, 171, -1299]
76.0	1800123116.0	[-35, -1960, -196, -93, 356]
76.0	1800267501.0	[-35, 1960]
76.0	1800161524.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800019714.0	[35, -1, -1571, -105, -171, -838, -837, 5912]
76.0	1800268547.0	[35, 1, -3547, -5948, -2915, -5949, -5950, 5951, 2218]
76.0	1800156420.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800168210.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800173852.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800071965.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800354088.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800019246.0	[-35, 1960]
76.0	1800104240.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800076081.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800023863.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800121659.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800022843.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800021319.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800227659.0	[35, -1, -1571, -105, 171, -1299]
76.0	1800183637.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800174422.0	[35, -1, 1571]
76.0	1800021339.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800054624.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800140642.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800062820.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800179562.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800233344.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800212880.0	[35, -1, -1571, 105]
76.0	1800214928.0	[35, -1, 1571]
76.0	1800243088.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800080788.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800183197.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800263585.0	[35, -1, 1571]
76.0	1800071079.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800253370.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800037822.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800182207.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800020928.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800024516.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800192965.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800340431.0	[35, -1, -1571, -105, -171, 838]
76.0	1800021967.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800353749.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1802814933.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800026582.0	[35, -1, -1571, -105, -171, 838]
76.0	1800216539.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800259036.0	[-35, -1960, -196, 93]
76.0	1800125918.0	[35, -1, -1571, 105]
76.0	1800174047.0	[-35, 1960]
76.0	1802834401.0	[-35, 1960]
76.0	1800322020.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800115186.0	[35, -1, -1571, -105, -171, -838, 837, -5952]
76.0	1800161266.0	[-35, 1960]
76.0	1800018933.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800109559.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
76.0	1800125435.0	[35, 1, -3547, -5948, -2915, -5949, -5950, -5951, -878]
77.0	1800128578.0	[13]
77.0	1802761123.0	[-13, 5953]
77.0	1800228066.0	[13]
77.0	1800025223.0	[13]
77.0	1800020333.0	[13]
77.0	1800173050.0	[13]
77.0	1800217371.0	[13]
77.0	1800026398.0	[13]
85.0	1800040967.0	[526]
85.0	1800099368.0	[526]
85.0	1800099342.0	[526]
85.0	1800119952.0	[-526, 1727, -4576]
85.0	1800022899.0	[-526, 1727, -4576]
85.0	1803242038.0	[-526, 1727, -4576]
85.0	1800193274.0	[526]
85.0	1800019483.0	[526]
88.0	1800354946.0	[549, -804]
88.0	1800340649.0	[-549, 5954]
88.0	1800019594.0	[549, -804]
88.0	1800023501.0	[549, -804]
88.0	1800018676.0	[549, -804]
88.0	1800245686.0	[549, -804]
88.0	1800025911.0	[549, -804]
88.0	1800201304.0	[549, -804]
88.0	1800353817.0	[549, -804]
95.0	1800245829.0	[1005]
95.0	1800227659.0	[1005]
95.0	1800354125.0	[-1005, -8, 1371]
95.0	1800420528.0	[1005]
95.0	1800344656.0	[1005]
95.0	1800026643.0	[-1005, 8]
95.0	1800071965.0	[-1005, 8]
95.0	1800367007.0	[-1005, 8]
97.0	1802837000.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800020489.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800353545.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800024844.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800250001.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800178964.0	[-17, 1231, -5393]
97.0	1800024725.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800018710.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800020374.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800420000.0	[-17, 1231, -5393]
97.0	1800021799.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800420528.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800420407.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800204996.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800025551.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800196307.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800024664.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800263264.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800264036.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800074095.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800018676.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800019191.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
97.0	1800194298.0	[-17, -1231, 5959]
97.0	1800253182.0	[17, -2205, -5955, -5956, -5957, -349, -5958]
103.0	1800021319.0	[55, -5960, -3044]
103.0	1800206599.0	[55, -5960, -3044]
103.0	1800165386.0	[55, -5960, -3044]
103.0	1800024204.0	[55, -5960, -3044]
103.0	1800252204.0	[55, -5960, -3044]
103.0	1800057265.0	[55, -5960, -3044]
103.0	1800025462.0	[55, -5960, -3044]
103.0	1800195515.0	[55, -5960, -3044]
106.0	1800068321.0	[158]
106.0	1800132578.0	[158]
106.0	1800255845.0	[158]
106.0	1800096934.0	[158]
106.0	1800059368.0	[158]
106.0	1800127497.0	[158]
106.0	1800102868.0	[158]
106.0	1800089654.0	[158]
106.0	1800092955.0	[158]
111.0	1800350465.0	[-259, 46]
111.0	1800071079.0	[259]
111.0	1800023786.0	[-259, -46, 339]
111.0	1800257547.0	[259]
111.0	1800023087.0	[-259, 46]
111.0	1800025551.0	[259]
111.0	1800256439.0	[-259, -46, 339]
111.0	1800018964.0	[259]
111.0	1800223031.0	[259]
111.0	1800217371.0	[259]
111.0	1800236989.0	[-259, 46]
115.0	1800099328.0	[-370, -2025, -2367, -165, -2422, 633, -5961]
115.0	1800022145.0	[-370, -2025, 2367]
115.0	1804408964.0	[370, -5962, -5963]
115.0	1804288905.0	[-370, -2025, -2367, -165, -2422, -633, -1079, -5964, -5965, 3524]
115.0	1800025993.0	[370, -5962, -5963]
115.0	1800022155.0	[-370, 2025]
115.0	1800202506.0	[-370, -2025, -2367, -165, -2422, 633, -5961]
115.0	1800165386.0	[-370, 2025]
115.0	1800019361.0	[370, -5962, -5963]
115.0	1800020133.0	[-370, -2025, -2367, 165]
115.0	1800018727.0	[-370, -2025, -2367, -165, -2422, -633, 1079]
115.0	1800021799.0	[370, -5962, -5963]
115.0	1800023978.0	[-370, -2025, -2367, -165, 2422]
115.0	1800019244.0	[-370, 2025]
115.0	1800039600.0	[-370, -2025, -2367, -165, 2422]
115.0	1800279734.0	[-370, -2025, 2367]
115.0	1800189499.0	[-370, -2025, -2367, -165, -2422, -633, 1079]
115.0	1800153918.0	[370, -5962, -5963]
115.0	1800051647.0	[-370, -2025, -2367, -165, -2422, 633, -5961]
115.0	1800021319.0	[370, -5962, -5963]
115.0	1800197968.0	[370, -5962, -5963]
115.0	1800344656.0	[370, -5962, -5963]
115.0	1800026582.0	[-370, -2025, -2367, -165, 2422]
115.0	1800196701.0	[-370, -2025, -2367, 165]
115.0	1800097119.0	[-370, -2025, -2367, -165, -2422, -633, -1079, 5964]
115.0	1800054624.0	[-370, 2025]
115.0	1800175356.0	[-370, -2025, 2367]
115.0	1800024806.0	[370, -5962, -5963]
115.0	1800019304.0	[-370, -2025, -2367, 165]
115.0	1800246889.0	[-370, -2025, 2367]
115.0	1800256362.0	[370, -5962, -5963]
115.0	1800166123.0	[-370, 2025]
115.0	1800243052.0	[370, -5962, -5963]
115.0	1800024813.0	[370, -5962, -5963]
115.0	1800024816.0	[370, -5962, -5963]
115.0	1800137971.0	[-370, -2025, -2367, -165, -2422, -633, -1079, -5964, 5965]
115.0	1800161524.0	[370, -5962, -5963]
115.0	1800024823.0	[370, -5962, -5963]
115.0	1800042361.0	[370, -5962, -5963]
115.0	1800134140.0	[-370, -2025, 2367]
124.0	1800019457.0	[-13, 5966]
124.0	1800024516.0	[13]
124.0	1800192965.0	[13]
124.0	1800340649.0	[13]
124.0	1800174285.0	[13]
124.0	1800379216.0	[13]
124.0	1800373145.0	[13]
124.0	1800121659.0	[13]
129.0	1802821120.0	[35, -1260, -2721, -2316, -1351]
129.0	1800350465.0	[35, -1260, -2721, -2316, -1351]
129.0	1800285442.0	[35, -1260, -2721, -2316, -1351]
129.0	1800019594.0	[35, -1260, -2721, -2316, -1351]
129.0	1800350475.0	[35, -1260, -2721, -2316, -1351]
129.0	1800022026.0	[35, -1260, -2721, -2316, -1351]
129.0	1800191133.0	[35, -1260, -2721, -2316, -1351]
129.0	1800234527.0	[35, -1260, -2721, -2316, -1351]
129.0	1800106663.0	[35, -1260, -2721, -2316, -1351]
129.0	1800249512.0	[-35, -11, -4546]
129.0	1800071079.0	[35, -1260, -2721, -2316, -1351]
129.0	1800420407.0	[35, -1260, -2721, -2316, -1351]
129.0	1800256439.0	[-35, -11, -4546]
129.0	1800250043.0	[35, -1260, -2721, -2316, -1351]
129.0	1800024255.0	[35, -1260, -2721, -2316, -1351]
129.0	1800019777.0	[-35, 11, 5967]
129.0	1800024386.0	[35, -1260, -2721, -2316, -1351]
129.0	1800026053.0	[35, -1260, -2721, -2316, -1351]
129.0	1800134855.0	[35, -1260, -2721, -2316, -1351]
129.0	1800020044.0	[35, -1260, -2721, -2316, -1351]
129.0	1802814933.0	[35, -1260, -2721, -2316, -1351]
129.0	1800018654.0	[35, -1260, -2721, -2316, -1351]
129.0	1800131296.0	[35, -1260, -2721, -2316, -1351]
129.0	1800026083.0	[-35, -11, -4546]
129.0	1800242917.0	[35, -1260, -2721, -2316, -1351]
129.0	1800018802.0	[35, -1260, -2721, -2316, -1351]
129.0	1800161524.0	[35, -1260, -2721, -2316, -1351]
129.0	1800018810.0	[35, -1260, -2721, -2316, -1351]
131.0	1800290305.0	[35, 197, -5968, -5969, -5970, -42, -2730, -2924, -5971, -4691, -2453, -5972, -3226, -5973, -1507, -1922, -5974, -1184, -4685, -4825, -4707, -5975, -5976, -4310, -5977, -5978, -5979, -5980, -5981, -5982, -5983, -5984, -5985, -5986, -3833, -5987, -5988, -3398]
131.0	1800024071.0	[-35, 17, -581, -5989, 2873]
131.0	1800364042.0	[35, 197, -5968, -5969, -5970, -42, -2730, -2924, -5971, -4691, -2453, -5972, -3226, -5973, -1507, -1922, -5974, -1184, -4685, -4825, -4707, -5975, -5976, -4310, -5977, -5978, -5979, -5980, -5981, -5982, -5983, -5984, -5985, -5986, -3833, -5987, -5988, -3398]
131.0	1800257547.0	[35, 197, -5968, -5969, -5970, -42, -2730, -2924, -5971, -4691, -2453, -5972, -3226, -5973, -1507, -1922, -5974, -1184, -4685, -4825, -4707, -5975, -5976, -4310, -5977, -5978, -5979, -5980, -5981, -5982, -5983, -5984, -5985, -5986, -3833, -5987, -5988, -3398]
131.0	1800282126.0	[35, 197, -5968, -5969, -5970, -42, -2730, -2924, -5971, -4691, -2453, -5972, -3226, -5973, -1507, -1922, -5974, -1184, -4685, -4825, -4707, -5975, -5976, -4310, -5977, -5978, -5979, -5980, -5981, -5982, -5983, -5984, -5985, -5986, -3833, -5987, -5988, -3398]
131.0	1800151054.0	[35, 197, -5968, -5969, -5970, -42, -2730, -2924, -5971, -4691, -2453, -5972, -3226, -5973, -1507, -1922, -5974, -1184, -4685, -4825, -4707, -5975, -5976, -4310, -5977, -5978, -5979, -5980, -5981, -5982, -5983, -5984, -5985, -5986, -3833, -5987, -5988, -3398]
131.0	1800353813.0	[35, 197, -5968, -5969, -5970, -42, -2730, -2924, -5971, -4691, -2453, -5972, -3226, -5973, -1507, -1922, -5974, -1184, -4685, -4825, -4707, -5975, -5976, -4310, -5977, -5978, -5979, -5980, -5981, -5982, -5983, -5984, -5985, -5986, -3833, -5987, -5988, -3398]
