user	item	feature_path
26	158	[-898, 359, -72, -118, -47, -4558, 4184]
27	172	[123, 731, -5686, -582, -2472, -1854]
27	174	[-123, 6335]
27	175	[123, 731, -5686, -582, -2472, -1854]
27	176	[123, 731, -5686, -582, -2472, -1854]
27	278	[123, -731, 5243]
27	1465	[123, 731, -5686, -582, -2472, -1854]
28	65	[-1051, -31, 4131]
28	2	[1051, 70, -1000, -1148]
28	458	[-1051, -31, 4131]
28	177	[-1051, -31, -4131, 1584, 834]
28	1073	[-1051, -31, -4131, 1584, 834]
28	305	[1051, 70, -1000, -1148]
28	178	[-1051, -31, -4131, -1584, -90, 3810]
28	179	[-1051, -31, -4131, -1584, -90, -3810, -4797, 7665, -5790, -5791]
28	180	[1051, 70, -1000, -1148]
28	1598	[-1051, -31, -4131, -1584, -90, -3810, 4797]
29	160	[403, -72, 77, 79, -319, -1632]
29	545	[-403, 6661, -6824]
29	66	[403, -72, -77, 3143, -3928]
29	171	[403, -72, 77, 79, -319, -1632]
29	113	[-403, -6661, 4113]
29	53	[-403, 6661, -6824]
29	184	[-403, -6661, -4113, 5790]
29	186	[403, -72, 77, 79, -319, -1632]
29	187	[403, -72, -77, 3143, -3928]
29	31	[403, -72, 77, 79, -319, -1632]
30	192	[-31, 5789, -5792, 7665]
30	324	[-31, -5789, 66, -82, -1164, -22, 2664]
30	231	[-31, -5789, 66, -82, -1164, -22, -2664, -14, -962, 4361]
30	9	[-31, -5789, 66, -82, -1164, -22, -2664, -14, 962]
30	1135	[-31, 5789, -5792, -7665]
30	188	[-31, -5789, 66, -82, -1164, -22, -2664, -14, 962]
30	189	[-31, 5789, -5792, 7665]
30	190	[-31, -5789, 66, -82, -1164, -22, 2664]
31	192	[-157, -133, -12, -1692, -1166, -66, 5790, 5789]
31	193	[157, -88, -352, -1411, -118, -403, -272, -2372]
31	1442	[157, -88, -352, -1411, -118, -403, -272, -2372]
31	196	[157, -88, -352, -1411, -118, -403, -272, -2372]
31	197	[-157, -133, -12, -1692, -1166, -66, -5790, 534, -6087]
31	5	[-157, -133, -12, -1692, 1166, -2626, -32]
31	198	[157, -88, -352, -1411, -118, -403, -272, -2372]
31	211	[157, -88, -352, -1411, -118, -403, -272, -2372]
31	1334	[-157, -133, -12, -1692, 1166, -2626, -32]
31	441	[-157, -133, -12, -1692, -1166, -66, -5790, -534, 327, -5789, -356]
32	227	[1489, -608, -51, -2392, -799, -986]
32	200	[1489, -608, -51, -2392, -799, -986]
32	201	[-1489, -1933, 5401]
32	202	[-1489, 1933, 49]
32	141	[1489, -608, -51, -2392, -799, -986]
32	463	[-1489, 1933, 49]
32	112	[-1489, 1933, 49]
32	401	[1489, -608, -51, -2392, -799, -986]
32	19	[1489, -608, -51, -2392, -799, -986]
33	515	[860, 18, -595, -137, -1433, -5696, -889, -3945, -5978, -887]
33	391	[-860, -3571, 2159]
33	105	[860, 18, -595, -137, -1433, -5696, -889, -3945, -5978, -887]
33	203	[860, 18, -595, -137, -1433, -5696, -889, -3945, -5978, -887]
33	205	[860, 18, -595, -137, -1433, -5696, -889, -3945, -5978, -887]
33	206	[860, 18, -595, -137, -1433, -5696, -889, -3945, -5978, -887]
33	207	[-860, 3571]
33	147	[860, 18, -595, -137, -1433, -5696, -889, -3945, -5978, -887]
33	94	[-860, -3571, -2159, 3939, -425]
34	2403	[-1710, 20, 68, -1796]
34	197	[-1710, -20, -4250, 3282, -6087]
34	422	[-1710, -20, 4250, -6]
34	77	[-1710, -20, 4250, -6]
34	208	[1710, -85, -1708]
34	209	[-1710, 20, 68, -1796]
34	210	[-1710, 20, 68, -1796]
34	211	[-1710, 20, -68, 7147]
34	212	[1710, -85, -1708]
34	2293	[1710, -85, -1708]
35	768	[-466, -2891, 307, 567]
35	2405	[-466, -2891, -307, -1298, -4129, 2495]
35	70	[466, -1136, -436]
35	5	[-466, -2891, -307, -1298, 4129]
35	358	[-466, -2891, 307, 567]
35	213	[-466, -2891, -307, 1298, 32, -352, -824]
35	214	[466, -1136, -436]
35	216	[466, -1136, -436]
35	217	[-466, -2891, -307, 1298, 32, -352, -824]
35	218	[-466, 2891, -1049]
35	219	[-466, 2891, -1049]
36	288	[961, -83, -4158, -3247, -44, -806, -191, -2548]
36	482	[961, -83, -4158, -3247, -44, -806, -191, -2548]
36	612	[-961, -2042, 6826]
36	206	[-961, 2042, 70, -516]
36	187	[961, -83, -4158, -3247, -44, -806, -191, -2548]
36	220	[961, -83, -4158, -3247, -44, -806, -191, -2548]
36	221	[961, -83, -4158, -3247, -44, -806, -191, -2548]
36	222	[-961, 2042, 70, -516]
37	224	[-3459, -103, -14, -82, 77, -1148, -18, -49, -46, -163, -352, -603, -6033]
37	225	[-3459, -103, -14, -82, -77, -5789, 5790]
37	128	[3459, -3332]
37	227	[-3459, 103, 68, -4718, 147]
37	228	[3459, -3332]
37	1796	[-3459, -103, -14, -82, 77, -1148, -18, -49, -46, -163, -352, -603, -6033]
37	1224	[-3459, 103, 68, -4718, 147]
37	88	[-3459, -103, -14, -82, 77, -1148, -18, -49, -46, -163, -352, -603, -6033]
37	189	[-3459, -103, -14, -82, -77, 5789, -5791]
38	96	[1573, -607, -2376, -44, -1616]
38	231	[-1573, 1130, -1116]
38	1354	[-1573, 1130, -1116]
38	111	[-1573, -1130, 6, -2310, 5897]
38	113	[-1573, -1130, 6, 2310, -1651, -604, -611]
38	82	[1573, -607, -2376, -44, -1616]
38	949	[1573, -607, -2376, -44, -1616]
38	312	[-1573, 1130, -1116]
38	829	[1573, -607, -2376, -44, -1616]
38	63	[-1573, -1130, 6, 2310, -1651, -604, -611]
39	70	[24, -90, 860, -5944]
39	1095	[24, -90, 860, -5944]
39	1159	[24, -90, 860, -5944]
39	233	[24, -90, 860, -5944]
39	235	[24, -90, -860, 2823]
39	236	[-24, 582, 394, -83, -1134, -392]
39	237	[24, -90, 860, -5944]
39	626	[24, -90, 860, -5944]
39	61	[-24, 582, 394, -83, -1134, -392]
40	3	[1128, 61, -529]
40	99	[-1128, -6694, -64, -4707, -4623, 5238, 4114]
40	6	[-1128, -6694, 64, -499, -1052, -107, -731, -520, -1411, -2700, -20, -2819, -2028, -1457, -1724, -2218, -155]
40	43	[-1128, 6694]
40	171	[1128, 61, -529]
40	1708	[-1128, -6694, -64, 4707, -2010, -2155]
40	239	[1128, 61, -529]
40	241	[-1128, 6694]
40	242	[-1128, -6694, 64, -499, -1052, -107, -731, -520, -1411, -2700, -20, -2819, -2028, -1457, -1724, -2218, -155]
40	243	[-1128, -6694, 64, -499, -1052, -107, -731, -520, -1411, -2700, -20, -2819, -2028, -1457, -1724, -2218, -155]
40	244	[-1128, -6694, 64, -499, -1052, -107, -731, -520, -1411, -2700, -20, -2819, -2028, -1457, -1724, -2218, -155]
40	245	[-1128, -6694, 64, -499, -1052, -107, -731, -520, -1411, -2700, -20, -2819, -2028, -1457, -1724, -2218, -155]
40	597	[-1128, -6694, 64, -499, -1052, -107, -731, -520, -1411, -2700, -20, -2819, -2028, -1457, -1724, -2218, -155]
40	247	[1128, -61, 891]
40	1496	[-1128, -6694, -64, 4707, -2010, -2155]
40	27	[-1128, -6694, -64, -4707, 4623]
41	516	[-536, -5742, 60, 49]
41	422	[-536, 5742, -133]
41	2407	[536, -12, -1149, -3088, -990, -988, -5936]
41	248	[536, -12, -1149, -3088, -990, -988, -5936]
41	249	[536, -12, -1149, -3088, -990, -988, -5936]
41	90	[-536, -5742, 60, 49]
41	251	[-536, 5742, -133]
41	252	[536, -12, -1149, -3088, -990, -988, -5936]
41	253	[536, -12, -1149, -3088, -990, -988, -5936]
42	256	[-4510, 222, -1604, 90, -306, -2860, -57, -52]
42	257	[4510]
42	258	[-4510, -222, -12, -109, 157, -207, -20, -1251, -2180, -1149, -4556, -1169]
42	193	[-4510, 222, -1604, 90, -306, -2860, -57, -52]
42	6	[4510]
42	8	[-4510, 222, -1604, 90, -306, -2860, -57, -52]
42	2408	[-4510, -222, -12, 109, -82, -271, -4388, -4027]
42	460	[-4510, -222, -12, -109, -157, -66, -13, -5791, 327]
42	47	[4510]
42	305	[-4510, -222, -12, 109, -82, -271, -4388, -4027]
42	370	[-4510, -222, -12, -109, -157, -66, -13, 5791, -5792]
42	212	[-4510, -222, -12, 109, -82, -271, -4388, -4027]
42	1302	[-4510, 222, -1604, 90, -306, -2860, -57, 52, 1944]
42	1177	[-4510, -222, -12, -109, 157, -207, -20, -1251, -2180, -1149, -4556, -1169]
42	1722	[-4510, 222, -1604, 90, -306, -2860, -57, -52]
42	251	[-4510, -222, -12, -109, -157, -66, 13]
43	260	[18, -88, -212, -206, -16, -596]
43	261	[18, 88, 2598]
43	262	[18, -88, -212, 206]
43	11	[18, -88, -212, 206]
43	331	[-18, 888]
43	47	[18, -88, -212, -206, -16, -596]
43	211	[18, -88, -212, 206]
43	698	[18, -88, -212, -206, -16, -596]
44	197	[-70, -4512, -6429, 534, -6087, 3282]
44	231	[70, -1356, -2092, 2144, -403, -83, -352]
44	264	[-70, 4512]
44	265	[70, -1356, -2092, 2144, -403, -83, -352]
44	263	[70, -1356, 2092, -79, -1478]
44	266	[70, -1356, -2092, 2144, -403, -83, -352]
44	331	[70, -1356, 2092, -79, -1478]
44	268	[70, -1356, 2092, -79, -1478]
44	270	[70, -1356, 2092, -79, -1478]
44	112	[70, -1356, -2092, -2144, 2781]
44	251	[-70, -4512, 6429, 4706]
44	61	[70, -1356, -2092, 2144, -403, -83, -352]
45	2410	[-2600, -4104, -2897, 512, 69]
45	271	[-2600, 4104, -66, -2054]
45	272	[2600, 1518, 971]
45	273	[-2600, -4104, 2897]
45	274	[-2600, 4104, -66, -2054]
45	1524	[2600, 1518, 971]
45	155	[2600, 1518, 971]
45	29	[2600, 1518, 971]
46	6	[961, -107, -1692, -1017, -1989, -4933, -4320, -3946]
46	331	[961, -107, -1692, -1017, -1989, -4933, -4320, -3946]
46	814	[-961, 4929, -917]
46	111	[961, -107, -1692, -1017, -1989, -4933, -4320, -3946]
46	19	[961, -107, -1692, -1017, -1989, -4933, -4320, -3946]
46	211	[961, -107, -1692, -1017, -1989, -4933, -4320, -3946]
46	276	[961, -107, -1692, -1017, -1989, -4933, -4320, -3946]
46	277	[-961, -4929, 4945]
46	121	[-961, 4929, -917]
46	30	[-961, -4929, -4945, 6488]
47	579	[1829, -597, -4298, -22, -2]
47	5	[1829, -597, -4298, -22, -2]
47	43	[-1829, -4706, 2214, -133]
47	2412	[-1829, -4706, -2214, -6566, 5777, 1968]
47	143	[1829, -597, -4298, -22, -2]
47	275	[-1829, 4706, 82, -89, -6429]
47	279	[-1829, -4706, -2214, 6566]
47	281	[-1829, -4706, 2214, -133]
47	282	[1829, -597, -4298, -22, -2]
47	283	[-1829, 4706, 82, -89, -6429]
47	284	[1829, -597, -4298, -22, -2]
47	29	[-1829, 4706, 82, -89, -6429]
48	288	[-133, 898, -3272, -990]
48	160	[-133, -898, 2645, 333, -941, -4510, -326]
48	5	[-133, 898, -3272, -990]
48	197	[-133, -898, -2645, -66, -5831, -7668, 534, 3282]
48	8	[-133, -898, 2645, 333, -941, -4510, -326]
48	169	[-133, -898, 2645, 333, -941, -4510, -326]
48	77	[-133, 898, -3272, -990]
48	2382	[-133, -898, -2645, -66, 5831]
48	61	[-133, 898, -3272, -990]
48	285	[-133, -898, -2645, -66, -5831, 7668]
49	290	[-2144, 6781]
49	643	[-2144, -6781, 424]
49	428	[2144, 569, -453, -24]
49	278	[2144, 569, -453, -24]
49	1626	[2144, 569, -453, -24]
49	61	[2144, 569, -453, -24]
50	291	[-70, 109, -1449, 127, -172]
50	292	[-70, -109, 6087]
50	293	[70, 90, -53, -1891, -2944, -389, -2176, -3579, -1686]
50	195	[70, 90, -53, -1891, -2944, -389, -2176, -3579, -1686]
50	227	[70, 90, -53, -1891, -2944, -389, -2176, -3579, -1686]
50	294	[70, -90, 2580]
50	103	[70, 90, -53, -1891, -2944, -389, -2176, -3579, -1686]
50	295	[70, 90, -53, -1891, -2944, -389, -2176, -3579, -1686]
50	1417	[-70, 109, -1449, 127, -172]
50	1327	[-70, 109, -1449, 127, -172]
50	278	[70, 90, 53, 2184]
50	216	[70, 90, -53, -1891, -2944, -389, -2176, -3579, -1686]
51	898	[1654, -51, -2296]
51	8	[-1654, 2693, -14, -1747]
51	297	[-1654, 2693, -14, -1747]
51	298	[-1654, -2693, 804, -14, -82, -49, -1149, -834, -3585]
51	138	[1654, -51, -2296]
51	299	[-1654, 2693, -14, -1747]
51	208	[-1654, -2693, 804, -14, -82, -49, -1149, -834, -3585]
51	50	[1654, -51, -2296]
52	288	[-850, 1165, -2771]
52	96	[850, 53, -499, -6477, -5453]
52	1414	[850, 53, -499, -6477, -5453]
52	2413	[850, 53, -499, -6477, -5453]
52	909	[850, 53, -499, -6477, -5453]
52	303	[850, 53, -499, -6477, -5453]
52	1555	[-850, 1165, -2771]
52	119	[850, 53, -499, -6477, -5453]
52	29	[-850, -1165, 2780]
53	292	[-582, -1791, -1634, 6087]
53	73	[582, 623, -47]
53	9	[-582, -1791, 1634]
53	303	[582, 623, -47]
53	305	[-582, 1791, 742, -6720]
53	306	[582, 623, -47]
53	309	[582, -623, 1933, -403, -425, -4145, -6724]
53	501	[582, -623, 1933, -403, -425, -4145, -6724]
53	311	[-582, 1791, 742, -6720]
54	803	[333, 394, 90, -1169, -2568, -441, -44, -344]
54	292	[-333, -5643, -5819, 6087]
54	805	[333, 394, 90, -1169, -2568, -441, -44, -344]
54	295	[333, 394, 90, -1169, -2568, -441, -44, -344]
54	8	[333, 394, 90, -1169, -2568, -441, -44, -344]
54	400	[-333, 5643, -7525, -609]
54	182	[333, 394, 90, -1169, -2568, -441, -44, -344]
54	214	[-333, -5643, -5819, -6087, 7096, -4423]
54	312	[333, 394, 90, -1169, -2568, -441, -44, -344]
54	313	[333, 394, 90, -1169, -2568, -441, -44, -344]
54	315	[-333, 5643, -7525, -609]
54	316	[-333, -5643, 5819]
55	522	[3824]
55	46	[3824]
55	114	[-3824, 6704, -4120]
55	50	[-3824, -6704, -3601, 6615]
55	758	[-3824, 6704, -4120]
55	314	[-3824, -6704, 3601, -79, -4462]
55	318	[-3824, -6704, 3601, -79, -4462]
55	319	[3824]
56	322	[5319, -1678, -2]
56	323	[-5319, 104, -144, -2545]
56	113	[-5319, 104, -144, -2545]
56	114	[-5319, 104, -144, -2545]
56	308	[-5319, -104, 841, -607, -82, -138, -77]
56	149	[-5319, -104, 841, -607, -82, -138, -77]
56	604	[5319, -1678, -2]
56	254	[5319, -1678, -2]
57	97	[16, -31, -619, 10, -1427, -137, -2890, -303, -2474]
57	324	[16, -31, -619, 10, -1427, -137, -2890, -303, -2474]
57	325	[16, -31, -619, 10, -1427, -137, -2890, -303, -2474]
57	326	[16, -31, -619, 10, -1427, -137, -2890, -303, -2474]
57	550	[16, -31, -619, -10, 3415, -7180]
57	328	[16, -31, -619, 10, -1427, -137, -2890, -303, -2474]
57	1513	[16, -31, -619, 10, -1427, -137, -2890, -303, -2474]
57	2415	[16, -31, -619, 10, -1427, -137, -2890, -303, -2474]
57	786	[16, -31, -619, -10, 3415, -7180]
58	163	[582, -166, 70, -1134, -2700, -591, -177, -50, -3591, -1160, -6158]
58	419	[-582, 7107, -3221, -952]
58	5	[582, -166, 70, -1134, -2700, -591, -177, -50, -3591, -1160, -6158]
58	69	[582, -166, 70, -1134, -2700, -591, -177, -50, -3591, -1160, -6158]
58	329	[-582, -7107, 1910, 1628]
58	330	[582, -166, 70, -1134, -2700, -591, -177, -50, -3591, -1160, -6158]
58	332	[-582, -7107, -1910, -6895, 327, -5789]
58	333	[-582, -7107, -1910, 6895, 1500]
