user	item	feature_path
36	482	[961, -83, -1251, -1884]
36	612	[-961, -2042, 5473]
36	206	[-961, 2042, -518, -1535]
36	187	[961, -83, -1251, -1884]
36	220	[961, -83, -1251, -1884]
36	221	[961, -83, -1251, -1884]
36	222	[-961, 2042, -518, -1535]
37	224	[-4397, -102, -31, -90, -118, -18, -1148, -2908, -952, -166, -285, 12]
37	225	[-4397, -102, -31, -90, -118, -18, -1148, -2908, -952, -166, -285, -12, -7665, 5790]
37	128	[4397]
37	227	[4397]
37	228	[-4397, -102, -31, -90, -118, -18, -1148, -2908, -952, -166, -285, 12]
37	1796	[-4397, -102, -31, -90, -118, -18, -1148, -2908, -952, -166, -285, 12]
37	1224	[-4397, 102, -7154]
37	88	[-4397, 102, -7154]
37	189	[-4397, -102, -31, -90, -118, -18, -1148, -2908, -952, -166, -285, -12, 7665]
38	96	[4371]
38	231	[-4371, 1130]
38	1354	[-4371, 1130]
38	111	[4371]
38	113	[-4371, -1130, 352, -14, -1149, 90, -1459, -802]
38	82	[-4371, -1130, 352, -14, -1149, 90, -1459, -802]
38	949	[-4371, -1130, 352, -14, -1149, 90, -1459, -802]
38	312	[-4371, 1130]
38	829	[4371]
38	63	[-4371, -1130, 352, -14, -1149, 90, -1459, -802]
39	70	[79, -133, -1422, -2250, -4653, -1813, -304]
39	1095	[79, -133, -1422, -2250, -4653, -1813, -304]
39	1159	[79, -133, -1422, -2250, -4653, -1813, -304]
39	233	[79, -133, -1422, -2250, -4653, -1813, -304]
39	235	[79, -133, -1422, -2250, -4653, -1813, -304]
39	236	[79, -133, -1422, -2250, -4653, -1813, -304]
39	237	[79, -133, -1422, -2250, -4653, -1813, -304]
39	626	[79, -133, -1422, -2250, -4653, -1813, -304]
39	61	[-79, 5261]
40	3	[79, -619, -361, -679, -89, -1789, -2782, -4168, -2222, -521]
40	99	[-79, -4707, -6694, -3862, 5238]
40	6	[79, -619, -361, -679, -89, -1789, -2782, -4168, -2222, -521]
40	43	[-79, -4707, 6694]
40	171	[79, -619, -361, -679, -89, -1789, -2782, -4168, -2222, -521]
40	1708	[-79, 4707]
40	239	[79, -619, -361, -679, -89, -1789, -2782, -4168, -2222, -521]
40	241	[-79, -4707, 6694]
40	242	[79, -619, -361, -679, -89, -1789, -2782, -4168, -2222, -521]
40	243	[79, -619, -361, -679, -89, -1789, -2782, -4168, -2222, -521]
40	244	[79, -619, -361, -679, -89, -1789, -2782, -4168, -2222, -521]
40	245	[79, -619, -361, -679, -89, -1789, -2782, -4168, -2222, -521]
40	597	[79, -619, -361, -679, -89, -1789, -2782, -4168, -2222, -521]
40	247	[-79, -4707, -6694, 3862]
40	1496	[-79, 4707]
40	27	[-79, -4707, -6694, -3862, -5238, 3271]
41	516	[70, 68, -1821]
41	422	[-70, 5742]
41	2407	[70, -68, 536, -14, -5435]
41	248	[70, -68, 536, -14, -5435]
41	249	[70, 68, -1821]
41	90	[70, 68, -1821]
41	251	[-70, 5742]
41	252	[70, 68, -1821]
41	253	[70, -68, 536, -14, -5435]
42	256	[222, -1604, -1584, -925]
42	257	[-222, 4510]
42	258	[-222, -4510, -12, -1148, -64, -2994, -2470, 834, -6006]
42	193	[222, -1604, -1584, -925]
42	6	[-222, 4510]
42	8	[222, -1604, -1584, -925]
42	2408	[-222, -4510, -12, -1148, -64, -2994, -2470, -834, -82, 1685]
42	460	[-222, -4510, -12, -1148, -64, -2994, -2470, -834, -82, -1685, -133, -591, -25, -1705, 327]
42	47	[-222, 4510]
42	305	[-222, -4510, -12, -1148, -64, -2994, -2470, 834, -6006]
42	370	[-222, -4510, -12, -1148, -64, -2994, -2470, -834, -82, -1685, -133, -591, -25, -1705, -327, 5791]
42	212	[-222, -4510, -12, -1148, -64, -2994, -2470, -834, -82, -1685, -133, -591, -25, 1705]
42	1302	[222, -1604, -1584, -925]
42	1177	[-222, -4510, -12, -1148, -64, -2994, -2470, -834, -82, 1685]
42	1722	[222, -1604, -1584, -925]
42	251	[-222, -4510, -12, -1148, -64, -2994, -2470, -834, -82, -1685, -133, -591, 25]
43	260	[177, -1383, -1498, 90]
43	261	[177, -1383, -1498, 90]
43	262	[177, -1383, -1498, 90]
43	11	[177, -1383, -1498, 90]
43	331	[-177, 394, -66, 6]
43	47	[-177, 394, -66, 6]
43	211	[177, -1383, -1498, 90]
43	698	[-177, 394, -66, 6]
44	197	[-70, -4520, -5481, 534, -6087]
44	231	[70, -335, -1036, -1347, -731, -177, -2258, -1899, -403]
44	264	[-70, 4520]
44	265	[70, -335, -1036, -1347, -731, -177, -2258, -1899, -403]
44	263	[70, -335, -1036, -1347, -731, -177, -2258, -1899, -403]
44	266	[70, -335, -1036, -1347, -731, -177, -2258, -1899, -403]
44	331	[70, -335, -1036, -1347, -731, -177, -2258, -1899, -403]
44	268	[70, -335, -1036, -1347, -731, -177, -2258, -1899, 403, 2075]
44	270	[70, -335, -1036, -1347, -731, -177, -2258, -1899, -403]
44	112	[70, -335, -1036, -1347, -731, -177, -2258, -1899, -403]
44	251	[-70, -4520, 5481]
44	61	[70, -335, -1036, -1347, -731, -177, -2258, -1899, -403]
45	2410	[-2600, -4104, -2888, 3309, -687]
45	271	[-2600, 4104, -7180]
45	272	[2600, 82]
45	273	[-2600, -4104, 2888]
45	274	[-2600, 4104, -7180]
45	1524	[2600, 82]
45	155	[2600, 82]
45	29	[2600, 82]
46	6	[961, -834, -203, -5167, -628]
46	331	[961, -834, -203, -5167, -628]
46	814	[-961, 4929, -4865]
46	111	[961, -834, -203, -5167, -628]
46	19	[961, -834, -203, -5167, -628]
46	211	[961, -834, -203, -5167, -628]
46	276	[961, -834, -203, -5167, -628]
46	277	[-961, -4929, 2417]
46	121	[-961, 4929, -4865]
46	30	[-961, -4929, -2417, 2326]
47	579	[1829, -675]
47	5	[1829, -675]
47	43	[-1829, -4706, 2210]
47	2412	[-1829, -4706, -2210, -6566, 4915]
47	143	[1829, -675]
47	275	[-1829, 4706, -6818, -306]
47	279	[-1829, -4706, -2210, 6566]
47	281	[-1829, -4706, 2210]
47	282	[1829, -675]
47	283	[-1829, 4706, -6818, -306]
47	284	[1829, -675]
47	29	[-1829, 4706, -6818, -306]
48	288	[-133, 359, -4172, -2923]
48	160	[-133, 359, -4172, -2923]
48	5	[-133, 359, -4172, -2923]
48	197	[-133, -359, -7121, -1692, 534]
48	8	[-133, -359, -7121, 1692, -66, -6809]
48	169	[-133, 359, -4172, -2923]
48	77	[-133, -359, 7121]
48	2382	[-133, -359, 7121]
48	61	[-133, 359, -4172, -2923]
48	285	[-133, -359, -7121, 1692, -66, -6809]
49	290	[-2144, 523]
49	643	[-2144, -523, 423]
49	428	[2144, 569, -1131]
49	278	[2144, 569, -1131]
49	1626	[2144, 569, -1131]
49	61	[2144, 569, -1131]
50	291	[-70, 109, -596]
50	292	[-70, -109, 6087]
50	293	[70, 90, -857, -10]
50	195	[70, 90, -857, -10]
50	227	[70, 90, -857, -10]
50	294	[70, -90, 2664]
50	103	[70, 90, -857, -10]
50	295	[70, 90, -857, -10]
50	1417	[-70, 109, -596]
50	1327	[-70, 109, -596]
50	278	[70, 90, -857, 10, 2232]
50	216	[70, 90, -857, -10]
51	898	[-14, 394, -1110, -3245, -3064]
51	8	[-14, 394, -1110, -3245, -3064]
51	297	[-14, 394, -1110, -3245, -3064]
51	298	[-14, -394, 3966]
51	138	[-14, -394, -3966, 5902]
51	299	[-14, 394, -1110, -3245, -3064]
51	208	[-14, 394, -1110, -3245, -3064]
51	50	[-14, -394, 3966]
52	288	[-730, 2592]
52	96	[730, 53, -5088]
52	1414	[730, 53, -5088]
52	2413	[730, 53, -5088]
52	909	[730, 53, -5088]
52	303	[730, 53, -5088]
52	1555	[-730, -2592, 1165]
52	119	[730, 53, -5088]
52	29	[-730, 2592]
53	292	[-5, -5267, 6087]
53	73	[5, -127, -609, -3840, -2520, -601, -1316, -2040, -2465]
53	9	[5, -127, -609, -3840, -2520, -601, -1316, -2040, -2465]
53	303	[5, -127, -609, -3840, -2520, -601, -1316, -2040, -2465]
53	305	[5, -127, -609, -3840, -2520, -601, -1316, -2040, -2465]
53	306	[5, -127, -609, -3840, -2520, -601, -1316, -2040, -2465]
53	309	[5, -127, -609, -3840, -2520, -601, -1316, -2040, -2465]
53	501	[-5, 5267]
53	311	[5, -127, -609, -3840, -2520, -601, -1316, -2040, -2465]
54	803	[333, -386, -3928]
54	292	[-333, -5643, -6053, -4269, 6087]
54	805	[333, -386, -3928]
54	295	[333, -386, -3928]
54	8	[333, -386, -3928]
54	400	[-333, 5643, -4563, -7521]
54	182	[333, -386, -3928]
54	214	[-333, -5643, -6053, 4269]
54	312	[333, -386, -3928]
54	313	[333, -386, -3928]
54	315	[-333, 5643, -4563, -7521]
54	316	[-333, -5643, 6053]
55	522	[3824]
55	46	[3824]
55	114	[-3824, 4714, -1145]
55	50	[-3824, -4714, -3580, 2616]
55	758	[-3824, 4714, -1145]
55	314	[-3824, -4714, 3580, -1485, -2187]
55	318	[-3824, -4714, 3580, -1485, -2187]
55	319	[3824]
56	322	[5319]
56	323	[-5319, 102, -875]
56	113	[-5319, 102, -875]
56	114	[-5319, 102, -875]
56	308	[-5319, -102, 841, -267, -742, -1160]
56	149	[-5319, -102, 841, -267, -742, -1160]
56	604	[5319]
56	254	[5319]
57	97	[63, -31, 70, -1553, -1958]
57	324	[63, -31, 70, -1553, -1958]
57	325	[63, -31, 70, -1553, -1958]
57	326	[63, -31, 70, -1553, -1958]
57	550	[63, -31, -70, 3461]
57	328	[63, -31, 70, -1553, -1958]
57	1513	[63, -31, 70, -1553, -1958]
57	2415	[63, -31, 70, -1553, -1958]
57	786	[63, -31, -70, 3461]
58	163	[70, -335, -49, -3938, -90, -591, -6820, -1160, -3276]
58	419	[-70, -66, 3262]
58	5	[70, -335, -49, -3938, -90, -591, -6820, -1160, -3276]
58	69	[70, -335, -49, -3938, -90, -591, -6820, -1160, -3276]
58	329	[70, -335, -49, -3938, 90, 5439]
58	330	[70, -335, -49, -3938, -90, -591, -6820, -1160, -3276]
58	332	[-70, -66, -3262, -191, 327]
58	333	[-70, -66, -3262, 191]
58	50	[70, -335, -49, -3938, -90, -591, -6820, -1160, -3276]
58	501	[70, -335, -49, -3938, -90, -591, -6820, -1160, -3276]
58	248	[70, -335, -49, -3938, -90, -591, -6820, -1160, -3276]
58	159	[70, -335, -49, -3938, -90, -591, -6820, -1160, -3276]
59	168	[-5, 5212]
59	266	[-5, -5212, 4749]
59	334	[-5, -5212, -4749, 1824]
59	879	[-5, -5212, 4749]
59	335	[-5, -5212, -4749, 1824]
59	2416	[-5, 5212]
59	2417	[-5, -5212, -4749, -1824, -352, 1695]
59	19	[-5, 5212]
59	216	[-5, -5212, -4749, -1824, 352, -838, -72, -1663, -747]
59	348	[-5, -5212, -4749, -1824, 352, -838, -72, -1663, -747]
60	248	[742, -12, -133, -1114, -5350]
60	162	[-742, -1503, -31, -6648, 2775]
60	163	[-742, 1503, -107, -6997, -2470, -819, -2209]
60	66	[742, -12, -133, -1114, -5350]
60	8	[742, -12, -133, -1114, -5350]
60	879	[-742, 1503, -107, -6997, -2470, -819, -2209]
60	337	[742, -12, -133, -1114, -5350]
60	209	[-742, 1503, -107, -6997, -2470, -819, -2209]
60	145	[742, -12, -133, -1114, -5350]
60	1329	[-742, -1503, -31, 6648]
60	339	[742, -12, -133, -1114, -5350]
60	2099	[742, -12, -133, -1114, -5350]
60	340	[-742, -1503, -31, -6648, -2775, -3279, 408, 32]
60	341	[-742, 1503, -107, -6997, -2470, -819, -2209]
60	342	[742, -12, -133, -1114, -5350]
60	287	[-742, -1503, -31, -6648, -2775, 3279]
61	8	[-5, 1449, -248]
61	363	[-5, 1449, -248]
61	150	[-5, -1449, -2144, -5540, 2107]
61	344	[-5, -1449, -2144, 5540]
61	250	[-5, -1449, 2144, -1701, -3000]
61	187	[-5, -1449, 2144, -1701, -3000]
61	61	[-5, -1449, 2144, -1701, -3000]
61	478	[-5, 1449, -248]
62	7	[1933, -1132, -2106, -1569, -5428]
62	42	[1933, -1132, -2106, -1569, -5428]
62	203	[1933, -1132, -2106, -1569, -5428]
62	330	[-1933, 1699, -6528]
62	187	[1933, -1132, -2106, -1569, -5428]
62	815	[-1933, 1699, -6528]
62	19	[-1933, -1699, 1052, 31, -962, -98, -3815]
62	215	[-1933, -1699, 1052, 31, -962, -98, -3815]
62	345	[1933, -1132, -2106, -1569, -5428]
62	250	[1933, -1132, -2106, -1569, -5428]
62	347	[-1933, 1699, -6528]
63	654	[212, 51, -101]
63	2418	[212, 51, -101]
63	917	[212, 51, -101]
63	348	[212, 51, -101]
63	349	[-212, -3169, 2540]
63	254	[-212, 3169]
64	160	[403, -4131, 5882, -3861]
64	353	[-403, -929, 444, -32, -1466, 147, -546]
64	354	[403, -4131, 5882, -3861]
64	355	[403, -4131, -5882, 406, -172]
64	451	[403, 4131]
64	356	[-403, -929, 444, -32, -1466, 147, -546]
64	5	[403, 4131]
64	357	[-403, 929]
64	7	[403, 4131]
64	554	[-403, 929]
64	44	[403, -4131, -5882, 406, -172]
64	1806	[403, -4131, -5882, -406, 2595]
64	242	[403, -4131, 5882, -3861]
64	2034	[403, -4131, -5882, -406, -2595, 2161]
64	2419	[-403, -929, -444, 635]
64	159	[403, 4131]
65	326	[-2753, 456, 868]
65	359	[-2753, -456, 1028]
65	8	[2753]
65	19	[2753]
65	470	[2753]
65	471	[2753]
65	121	[-2753, 456, 868]
65	252	[-2753, 456, 868]
65	604	[2753]
66	802	[-599, -898, -5090, -133, 68, 10]
66	6	[-599, 898, -773, -2173]
66	103	[599]
66	361	[599]
66	362	[599]
66	363	[-599, -898, 5090]
66	144	[-599, -898, -5090, -133, -68, -424, 628, -2616]
66	50	[599]
66	53	[-599, 898, -773, -2173]
66	90	[-599, -898, -5090, -133, 68, 10]
66	155	[-599, -898, 5090]
66	61	[-599, 898, -773, -2173]
66	94	[-599, -898, -5090, -133, -68, 424]
67	261	[1597]
67	42	[1597]
67	331	[1597]
67	177	[-1597, 2571]
67	50	[-1597, -2571, 7498]
67	402	[1597]
67	211	[1597]
67	179	[-1597, -2571, -7498, 7665, -5789]
67	535	[-1597, 2571]
68	368	[591, -2563]
68	369	[591, -2563]
68	1097	[-591, 124]
68	367	[591, -2563]
69	2112	[-3966, 6872]
69	865	[3966, 159]
69	103	[-3966, -6872, -83, -2086, 2408]
69	8	[3966, 159]
69	336	[-3966, -6872, -83, 2086]
69	370	[-3966, -6872, -83, -2086, -2408, 5791, -5792]
69	371	[-3966, 6872]
69	373	[3966, 159]
70	291	[-3245, 1648]
70	323	[3245]
70	1192	[3245]
70	180	[3245]
70	53	[-3245, -1648, 6662]
70	375	[3245]
70	61	[3245]
71	1312	[-203, -4116, -2837, 5792]
71	3	[-203, -4116, 2837]
71	196	[203, -2381, -118]
71	8	[203, -2381, -118]
71	376	[203, -2381, -118]
71	377	[-203, 4116]
