user	item	feature_path
43	698	[-222, 18, -63]
44	197	[-70, -12, -126, -6535, -2915, -6136]
44	231	[70, -1166]
44	264	[-70, -12, -126, -6535, -2915, -6136]
44	265	[70, -1166]
44	263	[70, -1166]
44	266	[70, -1166]
44	331	[70, -1166]
44	268	[70, -1166]
44	270	[70, -1166]
44	112	[70, -1166]
44	251	[-70, -12, -126, -6535, -2915, -6136]
44	61	[70, -1166]
45	2410	[-1169, -4104, 2181]
45	271	[-1169, 4104]
45	272	[1169]
45	273	[-1169, -4104, -2181, 5747]
45	274	[-1169, 4104]
45	1524	[1169]
45	155	[1169]
45	29	[1169]
46	6	[961]
46	331	[961]
46	814	[-961, -1433, -133, -3830, -113]
46	111	[961]
46	19	[961]
46	211	[961]
46	276	[961]
46	277	[-961, 1433]
46	121	[-961, 1433]
46	30	[-961, -1433, -133, -3830, -113]
47	579	[-5, 1489]
47	5	[-5, 1489]
47	43	[-5, -1489, -1411, 1791]
47	2412	[-5, -1489, 1411]
47	143	[-5, 1489]
47	275	[-5, -1489, 1411]
47	279	[-5, -1489, -1411, -1791, -6042, 6566]
47	281	[-5, -1489, 1411]
47	282	[-5, 1489]
47	283	[-5, -1489, -1411, -1791, 6042]
47	284	[-5, 1489]
47	29	[-5, -1489, 1411]
48	288	[70]
48	160	[70]
48	5	[70]
48	197	[-70, -446, 534]
48	8	[70]
48	169	[-70, 446]
48	77	[70]
48	2382	[-70, 446]
48	61	[70]
48	285	[70]
49	290	[-2144, -133, -2167]
49	643	[-2144, -133, -2167]
49	428	[2144]
49	278	[2144]
49	1626	[2144]
49	61	[2144]
50	291	[-70, 142]
50	292	[-70, -142, 6087]
50	293	[70]
50	195	[70]
50	227	[70]
50	294	[70]
50	103	[70]
50	295	[70]
50	1417	[-70, 142]
50	1327	[-70, 142]
50	278	[70]
50	216	[70]
51	898	[394]
51	8	[394]
51	297	[394]
51	298	[-394, -599, 2091]
51	138	[-394, 599]
51	299	[394]
51	208	[394]
51	50	[-394, 599]
52	288	[-10, 1165]
52	96	[10, -6482]
52	1414	[10, -6482]
52	2413	[10, -6482]
52	909	[10, -6482]
52	303	[10, -6482]
52	1555	[-10, 1165]
52	119	[10, -6482]
52	29	[10, -6482]
53	292	[-63, -5947, 6087]
53	73	[63]
53	9	[63]
53	303	[63]
53	305	[63]
53	306	[63]
53	309	[63]
53	501	[-63, 5947]
53	311	[63]
54	803	[-45, -335, 142]
54	292	[-45, -335, -142, -397, 6087]
54	805	[45]
54	295	[-45, -335, 142]
54	8	[-45, -335, -142, 397]
54	400	[45]
54	182	[45]
54	214	[-45, -335, -142, 397]
54	312	[45]
54	313	[45]
54	315	[-45, -335, -142, -397, -6087, 109]
54	316	[45]
55	522	[1933]
55	46	[1933]
55	114	[-1933, -3575, 425]
55	50	[-1933, -3575, 425]
55	758	[1933]
55	314	[-1933, 3575]
55	318	[-1933, 3575]
55	319	[1933]
56	322	[-834, -352, 90, 66]
56	323	[-834, -352, 90, 66]
56	113	[-834, 352]
56	114	[-834, -352, 90, 66]
56	308	[-834, -352, 90, 66]
56	149	[-834, 352]
56	604	[-834, 352]
56	254	[-834, 352]
57	97	[10, -2365]
57	324	[10, -2365]
57	325	[10, -2365]
57	326	[10, -2365]
57	550	[-10, 144]
57	328	[10, -2365]
57	1513	[10, -2365]
57	2415	[10, -2365]
57	786	[-10, 144]
58	163	[569]
58	419	[-569, 7110]
58	5	[569]
58	69	[569]
58	329	[-569, -7110, -12, 52]
58	330	[569]
58	332	[-569, -7110, -12, -52, -1354, 327]
58	333	[-569, -7110, -12, -52, 1354]
58	50	[-569, 7110]
58	501	[569]
58	248	[569]
58	159	[569]
59	168	[-394, 5197]
59	266	[394]
59	334	[394]
59	879	[394]
59	335	[394]
59	2416	[394]
59	2417	[-394, -5197, -1604, 1842]
59	19	[-394, 5197]
59	216	[-394, 5197]
59	348	[-394, -5197, 1604]
60	248	[-77, 742]
60	162	[-77, -742, -82, 3939]
60	163	[77, 588]
60	66	[-77, 742]
60	8	[-77, 742]
60	879	[-77, -742, 82]
60	337	[-77, 742]
60	209	[-77, -742, 82]
60	145	[-77, 742]
60	1329	[-77, -742, -82, -3939, 5439]
60	339	[-77, 742]
60	2099	[-77, 742]
60	340	[-77, -742, 82]
60	341	[-77, -742, -82, 3939]
60	342	[-77, 742]
60	287	[-77, -742, -82, -3939, -5439, 403, -1891]
61	8	[1698]
61	363	[-1698, -900, -5541, 1635]
61	150	[-1698, -900, -5541, -1635, 2107]
61	344	[-1698, -900, 5541]
61	250	[-1698, 900]
61	187	[-1698, 900]
61	61	[1698]
61	478	[1698]
62	7	[1933]
62	42	[1933]
62	203	[1933]
62	330	[-1933, 1699]
62	187	[1933]
62	815	[-1933, 1699]
62	19	[-1933, -1699, 1052, -843]
62	215	[-1933, -1699, 1052, -843]
62	345	[1933]
62	250	[1933]
62	347	[-1933, 1699]
63	654	[207]
63	2418	[207]
63	917	[207]
63	348	[207]
63	349	[-207, -31, -63, -359]
63	254	[-207, -31, -63, -359]
64	160	[403, -5279]
64	353	[-403, 1251]
64	354	[403, -5279]
64	355	[403, -5279]
64	451	[403, -5279]
64	356	[-403, -1251, -82, -133, -424, -3611]
64	5	[403, -5279]
64	357	[-403, 1251]
64	7	[403, -5279]
64	554	[-403, -1251, -82, -133, -424, -3611]
64	44	[403, -5279]
64	1806	[403, -5279]
64	242	[403, -5279]
64	2034	[403, -5279]
64	2419	[-403, -1251, -82, -133, -424, -3611]
64	159	[403, -5279]
65	326	[961]
65	359	[-961, -2092, 428]
65	8	[961]
65	19	[961]
65	470	[961]
65	471	[961]
65	121	[-961, 2092]
65	252	[961]
65	604	[-961, 2092]
66	802	[-599, -898, -60, -14, -31, -1113, -2470]
66	6	[-599, 898]
66	103	[599]
66	361	[599]
66	362	[599]
66	363	[-599, -898, 60]
66	144	[-599, -898, -60, -14, -31, -1113, -2470]
66	50	[599]
66	53	[-599, 898]
66	90	[-599, -898, 60]
66	155	[-599, -898, -60, -14, -31, -1113, -2470]
66	61	[-599, 898]
66	94	[-599, -898, -60, -14, -31, -1113, -2470]
67	261	[83]
67	42	[83]
67	331	[83]
67	177	[83]
67	50	[-83, 1166]
67	402	[83]
67	211	[83]
67	179	[-83, -1166, 7665, -5789]
67	535	[83]
68	368	[591]
68	369	[591]
68	1097	[-591, 2141]
68	367	[591]
69	2112	[-3966, 176]
69	865	[3966]
69	103	[-3966, 176]
69	8	[3966]
69	336	[-3966, -176, 2077]
69	370	[-3966, -176, -2077, -3437, 5791]
69	371	[-3966, -176, -2077, 3437]
69	373	[3966]
70	291	[-3245, -90, -6540, 611]
70	323	[3245]
70	1192	[3245]
70	180	[3245]
70	53	[-3245, -90, 6540]
70	375	[3245]
70	61	[3245]
71	1312	[-394, -121, -2488, 5792]
71	3	[394]
71	196	[-394, 121]
71	8	[394]
71	376	[394]
71	377	[394]
71	378	[-394, 121]
71	379	[-394, -121, 2488]
72	384	[-2239, -2321, -2618, 484]
72	288	[-2239, -2321, 2618]
72	1822	[-2239, -2321, -2618, -484, 542]
72	145	[2239]
72	2421	[2239]
72	381	[2239]
72	30	[-2239, 2321]
72	383	[-2239, 2321]
73	385	[-52, -161, -4021, -534]
73	386	[-52, -161, -4021, -534]
73	3	[-52, -161, -4021, -534]
73	387	[-52, -161, -4021, -534]
73	2082	[-52, 161, 3172]
73	8	[-52, -161, -4021, -534]
73	1545	[-52, -161, -4021, -534]
73	180	[-52, -161, -4021, -534]
73	1365	[-52, -161, -4021, -534]
73	794	[-52, -161, -4021, -534]
73	1086	[-52, -161, -4021, -534]
74	382	[647]
74	99	[-647, -2144, -359, -52, -16, -90, -534]
74	388	[-647, -2144, -359, -52, -16, -90, -534]
74	387	[647]
74	324	[-647, 2144]
74	294	[-647, 2144]
74	363	[-647, -2144, -359, -52, 16]
74	1868	[-647, -2144, -359, -52, 16]
74	83	[-647, -2144, -359, -52, -16, -90, -534]
74	123	[647]
74	254	[-647, 2144]
75	389	[394]
75	38	[-394, 70, -1114]
75	1319	[394]
75	390	[-394, 70, -1114]
75	391	[-394, -70, 6133]
75	168	[-394, 70, -1114]
75	278	[394]
75	1302	[394]
75	1880	[394]
75	247	[-394, 70, -1114]
75	2423	[394]
76	163	[77]
76	38	[77]
76	392	[-77, -2342, -1986, 4914]
76	394	[-77, 2342]
76	395	[-77, -2342, 1986]
76	369	[77]
76	2077	[77]
76	734	[-77, 2342]
77	1788	[4708]
77	396	[4708]
77	397	[-4708, 656]
77	398	[-4708, -656, -1101, 1628]
77	399	[4708]
77	400	[-4708, 656]
77	2424	[4708]
77	2425	[-4708, -656, 1101]
77	28	[-4708, 656]
78	261	[157]
78	200	[157]
78	360	[157]
78	138	[-157, 2861]
78	401	[157]
78	308	[157]
78	1082	[-157, 2861]
78	860	[-157, -2861, 951]
78	541	[-157, -2861, -951, 5790]
79	1169	[1029]
79	403	[1029]
79	1171	[1029]
79	729	[1029]
79	408	[1029]
79	409	[1029]
80	1312	[-44, -499, 5792]
80	1692	[44]
80	898	[44]
80	838	[44]
80	330	[44]
80	397	[-44, 499, -3356]
80	2426	[44]
80	114	[-44, 499, -3356]
80	410	[44]
80	411	[44]
80	412	[44]
80	413	[44]
81	288	[976]
81	65	[-976, -18, -1248, -1137, -3621, -4109]
81	128	[-976, -18, -1248, -1137, -3621, -4109]
81	293	[-976, -18, 1248]
81	422	[-976, -18, 1248]
81	105	[976]
81	331	[976]
81	83	[-976, -18, -1248, -1137, -3621, -4109]
81	187	[976]
81	414	[976]
82	418	[-742, -182, -403, -1667, -6003]
82	1762	[742]
82	163	[-742, -182, -403, -1667, -6003]
82	2082	[742]
82	360	[-742, -182, -403, -1667, -6003]
82	83	[-742, -182, -403, -1667, -6003]
82	187	[742]
82	254	[742]
83	835	[-83, -2908, -2716, -133, -142, -31]
83	419	[-83, -2908, 2716]
83	420	[-83, -2908, 2716]
83	421	[-83, -2908, 2716]
83	714	[-83, -2908, -2716, -133, -142, -31]
83	285	[-83, -2908, -2716, -133, -142, -31]
83	219	[-83, -2908, -2716, -133, -142, -31]
83	1723	[-83, -2908, -2716, -133, -142, -31]
83	63	[-83, -2908, -2716, -133, -142, -31]
84	288	[-133, -6350, -18]
84	97	[133, 4716]
84	422	[-133, -6350, -18]
84	423	[-133, -6350, -18]
84	425	[-133, -6350, -18]
84	585	[-133, -6350, -18]
84	651	[-133, -6350, -18]
84	50	[-133, -6350, -18]
84	669	[133, -4716, 3967]
84	31	[-133, -6350, -18]
85	6	[2045]
85	426	[-2045, -535, -83, -5433, -3990]
85	971	[-2045, -535, -83, -5433, -3990]
85	428	[2045]
85	305	[2045]
85	724	[-2045, 535]
85	245	[-2045, 535]
85	27	[-2045, -535, -83, -5433, -3990]
86	37	[-1160, 1383]
86	136	[1160]
86	45	[-1160, -1383, 4095]
86	430	[-1160, 1383]
86	429	[-1160, 1383]
86	431	[1160]
86	1071	[1160]
86	985	[1160]
86	2427	[-1160, -1383, 4095]
87	65	[2144]
87	202	[-2144, -144, -6915, 390]
87	330	[-2144, 144]
87	434	[-2144, 144]
87	436	[2144]
87	248	[-2144, -144, 6915]
87	317	[-2144, 144]
87	254	[2144]
88	1	[-834, 389]
88	70	[834]
88	7	[834]
88	143	[834]
88	112	[-834, -389, 988]
88	438	[-834, 389]
88	439	[834]
88	441	[-834, -389, -988, -15, 327]
88	2428	[-834, -389, -988, 15, -1149]
88	2429	[-834, -389, -988, 15, -1149]
88	1310	[834]
88	1119	[-834, -389, 988]
89	1445	[675]
89	711	[-675, -5467, -3115, 5795]
89	300	[675]
89	305	[675]
89	50	[-675, -5467, 3115]
89	121	[-675, -5467, 3115]
89	442	[675]
89	443	[-675, 5467]
89	444	[675]
89	445	[675]
89	2430	[-675, 5467]
90	3	[77]
90	6	[77]
90	8	[-77, 1166]
90	840	[77]
90	112	[77]
90	50	[-77, 1166]
90	446	[77]
90	2431	[77]
91	448	[32]
91	449	[-32, -90, -3291, -887]
91	2433	[-32, -90, -3291, -887]
91	2432	[-32, -90, -3291, -887]
91	228	[32]
91	5	[-32, -90, -3291, -887]
91	382	[32]
91	447	[32]
92	450	[-1678, -1043, -143, -232, -2349, -534]
92	291	[-1678, -1043, -143, -232, -2349, -534]
92	451	[-1678, -1043, -143, -232, -2349, -534]
92	100	[-1678, -1043, -143, -232, -2349, -534]
92	260	[-1678, -1043, -143, -232, -2349, -534]
92	1509	[-1678, -1043, -143, -232, -2349, -534]
92	614	[-1678, -1043, -143, -232, -2349, -534]
92	6	[-1678, -1043, -143, -232, -2349, -534]
92	341	[-1678, -1043, -143, -232, -2349, -534]
92	440	[-1678, -1043, -143, -232, -2349, -534]
92	1119	[-1678, -1043, -143, -232, -2349, -534]
93	227	[-207, -12, -2994, -361, -6535, -6136]
93	453	[-207, -12, -2994, -361, -6535, -6136]
93	38	[207]
93	455	[-207, -12, -2994, -361, -6535, -6136]
93	8	[207]
93	15	[207]
93	82	[207]
93	275	[-207, -12, -2994, -361, -6535, -6136]
93	373	[207]
93	214	[-207, -12, -2994, -361, -6535, -6136]
93	412	[-207, -12, -2994, -361, -6535, -6136]
93	94	[-207, -12, -2994, -361, -6535, -6136]
94	163	[14]
94	1732	[14]
94	8	[-14, -4750, 591]
94	457	[-14, 4750]
94	586	[-14, 4750]
94	442	[14]
94	1530	[14]
95	256	[-68, -118, -1449, -70, -637]
95	3	[68]
95	811	[68]
95	460	[-68, -118, -1449, -70, -637]
95	459	[68]
95	461	[-68, -118, -1449, -70, -637]
95	462	[-68, -118, -1449, -70, -637]
95	463	[-68, -118, -1449, -70, -637]
95	464	[68]
95	1720	[-68, -118, -1449, -70, -637]
96	8	[-6, -1571, -7665, 4317]
96	331	[6]
96	465	[6]
96	466	[-6, 1571]
96	467	[6]
96	179	[-6, -1571, 7665, -5789]
96	180	[6]
96	181	[-6, -1571, 7665, -5789]
96	637	[-6, 1571]
97	359	[-1678, -90, -945, -3297]
97	43	[1678]
97	50	[1678]
97	83	[-1678, -90, -945, -3297]
97	470	[1678]
97	471	[1678]
98	160	[-1145, -133]
98	643	[-1145, -133]
98	106	[-1145, 133, 3383]
98	507	[-1145, -133]
98	472	[-1145, -133]
98	474	[-1145, -133]
98	475	[-1145, -133]
98	988	[-1145, -133]
99	5	[1872]
99	197	[-1872, -18, 534]
99	428	[-1872, 18]
99	528	[1872]
99	145	[1872]
99	658	[1872]
99	476	[-1872, 18]
99	478	[1872]
99	479	[1872]
100	480	[142]
100	482	[-142, -83, 4292]
100	2435	[-142, -83, -4292, -6584, 2322]
100	356	[-142, -83, -4292, 6584]
100	459	[142]
100	337	[142]
100	248	[-142, -83, 4292]
100	1629	[142]
101	484	[-883, 1962]
101	486	[883]
101	487	[-883, -1962, -66, -534]
101	106	[883]
101	203	[-883, 1962]
101	206	[-883, 1962]
101	274	[883]
101	915	[883]
101	20	[-883, -1962, -66, -534]
101	214	[-883, -1962, -66, -534]
101	187	[883]
102	768	[49]
102	2	[-49, 781]
102	2436	[49]
102	2437	[49]
102	1224	[49]
102	490	[49]
102	491	[49]
102	492	[49]
102	494	[-49, 781]
103	384	[-2732, 133, -4509, -5368]
103	2438	[2732]
103	168	[2732]
103	975	[-2732, 133, -4509, -5368]
103	496	[-2732, 133, -4509, -5368]
103	498	[2732]
103	284	[2732]
103	156	[-2732, 133, -4509, -5368]
104	193	[-394, 18, -5805]
104	97	[-394, 18, -5805]
104	500	[-394, 18, -5805]
104	501	[394]
104	278	[394]
104	61	[394]
104	1726	[394]
104	127	[394]
105	66	[-3529, -267, 961]
105	166	[3529]
105	1623	[-3529, -267, 961]
105	2440	[3529]
105	73	[-3529, 267]
105	1608	[3529]
105	19	[3529]
105	502	[3529]
105	503	[3529]
105	1337	[-3529, 267]
105	63	[-3529, -267, -961, 2771]
105	31	[-3529, 267]
106	320	[-123, -10, -3405, 387]
106	1	[-123, -10, -3405, 387]
