user	item	feature_path
9	75	[-1933, 1157, -2750]
9	651	[-1933, -1157, -66, 3939]
9	76	[-1933, -1157, -66, -3939, 3282]
9	77	[1933, -456]
9	604	[-1933, 1157, -2750]
10	8	[3806, -2781]
10	80	[3806, -2781]
10	81	[3806, -2781]
10	177	[-3806, -4314, 2636]
10	83	[-3806, 4314]
10	181	[-3806, -4314, -2636, 7665]
10	1213	[3806, -2781]
10	254	[-3806, 4314]
11	519	[-2381, 333, -624]
11	8	[-2381, 333, -624]
11	85	[-2381, 333, -624]
11	86	[-2381, -333, -221, 1396]
11	88	[-2381, -333, 221]
11	2393	[2381]
11	636	[2381]
12	227	[-20, 127, 32, -107]
12	2394	[20, -1550]
12	1327	[-20, 127, 32, -107]
12	337	[20, -1550]
12	308	[20, -1550]
12	89	[-20, -127, 6087]
12	90	[20, -1550]
12	91	[-20, 127, 32, -107]
13	96	[-25, -5308, 403, 18, -2897, -4918]
13	99	[-25, -5308, -403, 466]
13	100	[25, -3387]
13	8	[-25, 5308]
13	105	[-25, -5308, 403, 18, -2897, -4918]
13	2121	[-25, 5308]
13	109	[25, -3387]
13	2037	[25, -3387]
14	38	[-1036, -2391, 123, -88]
14	7	[1036, -898, -1573]
14	103	[-1036, 2391]
14	73	[1036, -898, -1573]
14	105	[1036, -898, -1573]
14	138	[-1036, 2391]
14	12	[-1036, -2391, 123, -88]
14	308	[1036, -898, -1573]
15	197	[-25, -3989, -7490, 534]
15	1929	[-25, 3989]
15	106	[25, -1541]
15	108	[25, -1541]
15	109	[25, -1541]
15	19	[-25, -3989, 7490]
15	278	[25, -1541]
15	2395	[-25, 3989]
16	96	[90, -3251, -6819, 2859]
16	8	[90, 3251]
16	202	[90, 3251]
16	112	[90, 3251]
16	113	[90, -3251, -6819, -2859, 3873]
16	114	[90, 3251]
16	116	[90, -3251, 6819]
16	1144	[90, -3251, 6819]
17	121	[732, -771]
17	8	[732, -771]
17	50	[-732, 2341, -4356]
17	54	[732, -771]
17	119	[732, -771]
17	120	[-732, -2341, 5782]
17	246	[-732, 2341, -4356]
17	122	[732, -771]
18	128	[-3245, 2488]
18	129	[3245]
18	130	[3245]
18	1522	[-3245, 2488]
18	248	[-3245, -2488, 2835]
18	124	[3245]
18	125	[3245]
18	127	[3245]
19	131	[-3247, -3461, -66, -133, -838, -31, -4204, -403, -327]
19	132	[-3247, 3461]
19	133	[-3247, -3461, -66, -133, -838, -31, -4204, -403, -327]
19	134	[-3247, -3461, -66, -133, -838, -31, -4204, -403, -327]
19	135	[3247]
19	8	[3247]
19	637	[3247]
19	414	[-3247, 3461]
20	768	[307, -4355]
20	128	[-307, 1004]
20	2	[-307, 1004]
20	6	[307, -4355]
20	137	[-307, -1004, 1552, -6671, -619, -971]
20	138	[-307, -1004, 1552, -6671, -619, -971]
20	1393	[307, -4355]
21	140	[-1136, -597, 1164, 394]
21	141	[1136]
21	143	[1136]
21	722	[-1136, -597, 1164, 394]
21	50	[1136]
21	19	[1136]
21	1145	[-1136, 597]
21	2398	[-1136, 597]
22	2400	[2580, -682]
22	515	[-2580, 3550]
22	106	[-2580, -3550, -66, -24, 5235]
22	146	[2580, -682]
22	147	[2580, -682]
22	148	[-2580, -3550, -66, -24, -5235, 1927]
22	149	[-2580, -3550, -66, 24, -860]
22	121	[2580, -682]
22	734	[-2580, -3550, -66, 24, -860]
22	2399	[-2580, 3550]
23	128	[-2381, 394, -88, -4066]
23	2401	[-2381, 394, -88, -4066]
23	595	[-2381, 394, -88, -4066]
23	151	[2381, -3252]
23	152	[2381, -3252]
23	153	[2381, -3252]
23	154	[2381, -3252]
24	70	[1052, -123]
24	155	[1052, -123]
24	50	[1052, -123]
24	19	[1052, -123]
24	1499	[-1052, 3763]
24	156	[1052, -123]
25	160	[-133, -1145, 1043]
25	161	[-133, -1145, -1043, -18, -804, 1692]
25	162	[-133, -1145, -1043, -18, -804, 1692]
25	163	[-133, -1145, -1043, -18, 804]
25	6	[-133, -1145, -1043, -18, 804]
25	523	[-133, -1145, 1043]
25	185	[-133, -1145, -1043, -18, 804]
25	159	[-133, -1145, 1043]
26	162	[898]
26	163	[-898, -359, 115, -624]
26	66	[898]
26	6	[898]
26	167	[-898, 359, -1437, -2285, -520, -1986]
26	199	[-898, -359, 115, -624]
26	169	[-898, 359, -1437, -2285, -520, -1986]
26	42	[898]
26	171	[-898, 359, -1437, -2285, -520, -1986]
26	651	[-898, -359, -115, 424, 3281]
26	341	[-898, 359, -1437, -2285, -520, -1986]
26	53	[898]
26	507	[-898, 359, -1437, -2285, -520, -1986]
26	158	[-898, 359, -1437, -2285, -520, -1986]
27	172	[731, -3348, -2260]
27	174	[-731, 713]
27	175	[731, -3348, -2260]
27	176	[731, -3348, -2260]
27	278	[-731, 713]
27	1465	[731, -3348, -2260]
28	65	[396]
28	2	[396]
28	458	[-396, -1624, 3939]
28	177	[-396, 1624]
28	1073	[-396, 1624]
28	305	[-396, -1624, -3939, 109, -2310]
28	178	[-396, -1624, 3939]
28	179	[-396, -1624, -3939, -109, 7665]
28	180	[396]
28	1598	[-396, -1624, -3939, 109, -2310]
29	160	[4540]
29	545	[-4540, 536, -161]
29	66	[-4540, 536, -161]
29	171	[4540]
29	113	[4540]
29	53	[-4540, -536, -249, 4323]
29	184	[-4540, -536, -249, -4323, 5790]
29	186	[-4540, -536, 249]
29	187	[-4540, 536, -161]
29	31	[-4540, 536, -161]
30	192	[-31, 5789]
30	324	[-31, -5789, 66, -82, 44]
30	231	[-31, -5789, 66, -82, 44]
30	9	[-31, -5789, 66, -82, 44]
30	1135	[-31, 5789]
30	188	[-31, -5789, 66, -82, -44, 352]
30	189	[-31, 5789]
30	190	[-31, -5789, 66, -82, -44, 352]
31	192	[-157, -133, -731, -1692, -82, -4095, -1462, -2069, -88]
31	193	[157, -611, 142]
31	1442	[157, -611, -142, 3100]
31	196	[157, -611, 142]
31	197	[-157, -133, -731, -1692, -82, -4095, -1462, -2069, -88]
31	5	[-157, -133, -731, -1692, -82, -4095, -1462, -2069, -88]
31	198	[157, -611, 142]
31	211	[157, -611, 142]
31	1334	[-157, -133, -731, -1692, -82, -4095, -1462, -2069, -88]
31	441	[-157, -133, -731, -1692, -82, -4095, -1462, -2069, -88]
32	227	[1489, -22, -4559, -3228]
32	200	[1489, -22, -4559, -3228]
32	201	[-1489, 90, -1933, 5398]
32	202	[-1489, 90, 1933, -1301]
32	141	[1489, -22, -4559, -3228]
32	463	[-1489, 90, 1933, -1301]
32	112	[-1489, 90, 1933, -1301]
32	401	[1489, -22, -4559, -3228]
32	19	[1489, -22, -4559, -3228]
33	515	[860, 10]
33	391	[-860, -3281, 32, -1169, -161, -2372]
33	105	[860, -10, -72, -1175]
33	203	[860, 10]
33	205	[860, -10, -72, -1175]
33	206	[860, 10]
33	207	[-860, -3281, 32, -1169, -161, -2372]
33	147	[860, 10]
33	94	[-860, 3281]
34	2403	[68, -4300]
34	197	[-68, -1694, -2351, 534]
34	422	[-68, -1694, 2351, -2782]
34	77	[68, -4300]
34	208	[-68, 1694]
34	209	[68, -4300]
34	210	[68, -4300]
34	211	[-68, -1694, 2351, -2782]
34	212	[-68, 1694]
34	2293	[-68, 1694]
35	768	[-70, 1842, -2674]
35	2405	[-70, -1842, 1524, -3819, -2784, -7573]
35	70	[70, 88]
35	5	[70, -88, 2174]
35	358	[70, 88]
35	213	[-70, -1842, 1524, -3819, -2784, -7573]
35	214	[-70, 1842, -2674]
35	216	[70, -88, -2174, 2623]
35	217	[70, 88]
35	218	[70, 88]
35	219	[70, -88, 2174]
36	288	[961, -1651, -1652]
36	482	[961, -1651, -1652]
36	612	[-961, 359, -303]
36	206	[-961, 359, -303]
36	187	[961, -1651, -1652]
36	220	[961, -1651, -1652]
36	221	[961, -1651, -1652]
36	222	[-961, -359, 1842]
37	224	[68]
37	225	[-68, -3459, -228, -7665, 5790]
37	128	[-68, 3459]
37	227	[68]
37	228	[-68, 3459]
37	1796	[-68, -3459, 228, -32]
37	1224	[68]
37	88	[-68, -3459, 228, -32]
37	189	[-68, -3459, -228, 7665]
38	96	[4374]
38	231	[-4374, 1130]
38	1354	[-4374, 1130]
38	111	[4374]
38	113	[-4374, -1130, 352, -14, -1149, 90]
38	82	[-4374, -1130, 352, -14, -1149, 90]
38	949	[-4374, -1130, 352, -14, -1149, 90]
38	312	[-4374, 1130]
38	829	[4374]
38	63	[-4374, -1130, 352, -14, -1149, 90]
39	70	[79, -1274, -601]
39	1095	[79, -1274, -601]
39	1159	[79, -1274, -601]
39	233	[79, -1274, -601]
39	235	[79, -1274, -601]
39	236	[79, -1274, -601]
39	237	[79, -1274, -601]
39	626	[79, -1274, -601]
39	61	[-79, 7519]
40	3	[-1207, -144, -1149, -619, 5, -361, -1798, -2253, -6613, -2196]
40	99	[-1207, -144, -1149, -619, -5, -4704, -4200, -133, -1121, -3271, 4114]
40	6	[-1207, -144, -1149, -619, 5, -361, -1798, -2253, -6613, -2196]
40	43	[-1207, -144, -1149, -619, -5, -4704, 4200]
40	171	[-1207, -144, -1149, -619, 5, -361, -1798, -2253, -6613, -2196]
40	1708	[-1207, -144, -1149, -619, -5, 4704]
40	239	[-1207, -144, -1149, -619, 5, -361, -1798, -2253, -6613, -2196]
40	241	[-1207, -144, -1149, -619, -5, -4704, 4200]
40	242	[-1207, -144, -1149, -619, 5, -361, -1798, -2253, -6613, -2196]
40	243	[-1207, -144, -1149, -619, 5, -361, -1798, -2253, -6613, -2196]
40	244	[-1207, -144, -1149, -619, 5, -361, -1798, -2253, -6613, -2196]
40	245	[-1207, -144, -1149, -619, 5, -361, -1798, -2253, -6613, -2196]
40	597	[-1207, -144, -1149, -619, 5, -361, -1798, -2253, -6613, -2196]
40	247	[-1207, -144, -1149, -619, -5, -4704, -4200, -133, 1121]
40	1496	[-1207, -144, -1149, -619, -5, 4704]
40	27	[-1207, -144, -1149, -619, -5, -4704, -4200, -133, -1121, 3271]
41	516	[68, -2446, -2367]
41	422	[-68, -1133, 5742]
41	2407	[-68, 1133]
41	248	[-68, 1133]
41	249	[68, -2446, -2367]
41	90	[68, -2446, -2367]
41	251	[-68, -1133, 5742]
41	252	[68, -2446, -2367]
41	253	[-68, -1133, -5742, 3833]
42	256	[222, -614]
42	257	[-222, 4510]
42	258	[-222, -4510, -12, -68, 193, -5742, -1656]
42	193	[222, -614]
42	6	[-222, 4510]
42	8	[222, -614]
42	2408	[-222, -4510, -12, -68, 193, -5742, -1656]
42	460	[-222, -4510, -12, -68, -193, -66, -133, -2470, -381, -403, -5791, 327]
42	47	[-222, 4510]
42	305	[-222, -4510, -12, 68]
42	370	[-222, -4510, -12, -68, -193, -66, -133, -2470, -381, -403, 5791]
42	212	[-222, -4510, -12, -68, -193, -66, -133, -2470, -381, 403]
42	1302	[222, -614]
42	1177	[-222, -4510, -12, 68]
42	1722	[222, -614]
42	251	[-222, -4510, -12, -68, -193, -66, -133, -2470, 381]
43	260	[-1604, 18, -63, -3949]
43	261	[1604]
43	262	[-1604, 18, 63, 4415]
43	11	[1604]
43	331	[1604]
43	47	[-1604, 18, -63, -3949]
43	211	[1604]
43	698	[-1604, 18, -63, -3949]
44	197	[-70, -2418, -5480, 534, -6087]
44	231	[70, -31, -400, -1157]
44	264	[-70, 2418]
44	265	[70, -31, -400, -1157]
44	263	[70, -31, -400, -1157]
44	266	[70, -31, -400, -1157]
44	331	[70, -31, -400, -1157]
44	268	[70, -31, -400, -1157]
44	270	[70, -31, -400, -1157]
44	112	[70, 31, 1808]
44	251	[-70, -2418, 5480]
44	61	[70, -31, -400, -1157]
45	2410	[-2600, -4104, -168, 37, -571]
45	271	[-2600, 4104]
45	272	[2600, 1356]
45	273	[-2600, -4104, 168]
45	274	[-2600, 4104]
45	1524	[2600, 1356]
45	155	[2600, 1356]
45	29	[2600, 1356]
46	6	[961, -1692, -3494, -6719]
46	331	[961, -1692, -3494, -6719]
46	814	[-961, -1573, 1593]
46	111	[961, -1692, -3494, -6719]
46	19	[961, -1692, -3494, -6719]
46	211	[961, -1692, -3494, -6719]
46	276	[961, -1692, -3494, -6719]
46	277	[-961, 1573, 63]
46	121	[-961, 1573, 63]
46	30	[-961, -1573, -1593, 4776]
47	579	[1872]
47	5	[1872]
47	43	[-1872, -1518, -5220, 4152]
47	2412	[-1872, 1518, -68, -1028, -7253]
47	143	[1872]
47	275	[-1872, 1518, -68, -1028, -7253]
47	279	[-1872, -1518, -5220, -4152, 6566]
47	281	[-1872, 1518, -68, -1028, -7253]
47	282	[1872]
47	283	[-1872, -1518, 5220]
47	284	[1872]
47	29	[-1872, 1518, -68, -1028, -7253]
48	288	[-133, -435, 1145, -1157, -913, -7505]
48	160	[-133, 435]
48	5	[-133, -435, 1145, -1157, -913, -7505]
48	197	[-133, -435, -1145, 3282]
48	8	[-133, -435, 1145, -1157, -913, -7505]
48	169	[-133, 435]
48	77	[-133, 435]
48	2382	[-133, 435]
48	61	[-133, -435, 1145, -1157, -913, -7505]
48	285	[-133, -435, 1145, -1157, -913, -7505]
49	290	[-2144, -90, 463]
49	643	[-2144, -90, -463, 423]
49	428	[2144, 569]
49	278	[2144, 569]
49	1626	[2144, 569]
49	61	[2144, 569]
50	291	[-70, 109, -1216]
50	292	[-70, -109, 6087]
50	293	[70, -3391, -1012, -1899, 90]
50	195	[70, -3391, -1012, -1899, 90]
50	227	[70, -3391, -1012, -1899, 90]
50	294	[70, -3391, -1012, -1899, -90, 3861]
50	103	[70, -3391, -1012, -1899, 90]
50	295	[70, -3391, -1012, -1899, 90]
50	1417	[-70, 109, -1216]
50	1327	[-70, 109, -1216]
50	278	[70, -3391, -1012, -1899, 90]
50	216	[70, -3391, -1012, -1899, 90]
51	898	[-14, 394, -1057]
51	8	[-14, 394, -1057]
51	297	[-14, 394, -1057]
51	298	[-14, -394, 3966]
51	138	[-14, -394, -3966, 2389]
51	299	[-14, 394, -1057]
51	208	[-14, 394, -1057]
51	50	[-14, -394, 3966]
52	288	[70, -850, 1139]
52	96	[70, 850, -2094]
52	1414	[70, 850, -2094]
52	2413	[70, 850, -2094]
52	909	[70, 850, -2094]
52	303	[70, 850, -2094]
52	1555	[-70, 986]
52	119	[70, 850, -2094]
52	29	[70, -850, 1139]
53	292	[-88, -1933, 6087]
53	73	[88, -1504, -2144, -5338]
53	9	[88, -1504, -2144, -5338]
53	303	[88, -1504, -2144, -5338]
53	305	[88, -1504, -2144, -5338]
53	306	[88, -1504, -2144, -5338]
53	309	[-88, 1933, -335, -1690]
53	501	[-88, 1933, -335, -1690]
53	311	[88, -1504, -2144, -5338]
54	803	[333, -606]
54	292	[-333, -1836, -6050, -6685, 6087]
54	805	[333, -606]
54	295	[333, -606]
54	8	[333, -606]
54	400	[-333, 1836, -1356]
54	182	[333, -606]
54	214	[-333, -1836, -6050, 6685]
54	312	[333, -606]
54	313	[333, -606]
54	315	[-333, 1836, -1356]
54	316	[-333, -1836, 6050]
55	522	[3824]
55	46	[3824]
55	114	[-3824, 5836]
55	50	[-3824, -5836, 1489, -44]
55	758	[-3824, -5836, -1489, 261]
55	314	[-3824, -5836, 1489, -44]
55	318	[-3824, 5836]
55	319	[3824]
56	322	[5319]
56	323	[-5319, 104]
56	113	[-5319, 104]
56	114	[-5319, 104]
56	308	[-5319, -104, 841, -77, -742]
56	149	[-5319, -104, 841, -77, -742]
56	604	[5319]
56	254	[5319]
57	97	[16, -31, 10, -2884]
57	324	[16, -31, 10, -2884]
57	325	[16, -31, 10, -2884]
57	326	[16, -31, 10, -2884]
57	550	[16, -31, -10, 138]
57	328	[16, -31, 10, -2884]
57	1513	[16, -31, 10, -2884]
57	2415	[16, -31, 10, -2884]
57	786	[16, -31, -10, 138]
58	163	[70, -940, -591, -435, -4488]
58	419	[-70, 6685]
58	5	[70, -940, -591, -435, -4488]
58	69	[70, -940, -591, -435, -4488]
58	329	[70, -940, -591, -435, -4488]
58	330	[70, -940, -591, -435, -4488]
58	332	[-70, -6685, -4798, 327]
58	333	[-70, -6685, 4798]
58	50	[70, -940, -591, -435, -4488]
58	501	[70, -940, -591, -435, -4488]
58	248	[70, -940, -591, -435, -4488]
58	159	[70, -940, -591, -435, -4488]
59	168	[-5, 5212]
59	266	[-5, -5212, 4753]
59	334	[-5, -5212, -4753, 1851]
59	879	[-5, -5212, 4753]
59	335	[-5, -5212, -4753, 1851]
59	2416	[-5, 5212]
59	2417	[-5, -5212, -4753, -1851, -4404, -3756, 1695]
59	19	[-5, 5212]
59	216	[-5, -5212, -4753, -1851, 4404]
59	348	[-5, -5212, -4753, -1851, -4404, 3756]
60	248	[742, -22, -133, -3089, -5350]
60	162	[-742, -1503, -31, -6651, -133, -2252, 2256]
60	163	[-742, 1503, -118, -7029, -5454]
60	66	[742, -22, -133, -3089, -5350]
60	8	[742, -22, -133, -3089, -5350]
60	879	[-742, 1503, -118, -7029, -5454]
60	337	[742, -22, -133, -3089, -5350]
60	209	[-742, 1503, -118, -7029, -5454]
60	145	[742, -22, -133, -3089, -5350]
60	1329	[-742, -1503, -31, 6651]
60	339	[742, -22, -133, -3089, -5350]
60	2099	[742, -22, -133, -3089, -5350]
60	340	[-742, -1503, -31, -6651, -133, 2252]
60	341	[-742, 1503, -118, -7029, -5454]
60	342	[742, -22, -133, -3089, -5350]
60	287	[-742, -1503, -31, -6651, -133, -2252, -2256, 3279]
61	8	[-14, 1449]
61	363	[-14, 1449]
61	150	[-14, -1449, -2144, -6538, 2107]
61	344	[-14, -1449, -2144, 6538]
61	250	[-14, -1449, 2144, -2979]
61	187	[-14, -1449, 2144, -2979]
61	61	[-14, -1449, 2144, -2979]
61	478	[-14, 1449]
62	7	[-82, 569, -987, -6660]
62	42	[-82, 569, -987, -6660]
62	203	[-82, 569, -987, -6660]
62	330	[-82, 569, -987, -6660]
62	187	[-82, 569, -987, -6660]
62	815	[-82, -569, 1699]
62	19	[-82, -569, -1699, -683, 4319]
62	215	[-82, -569, -1699, 683]
62	345	[-82, -569, -1699, 683]
62	250	[-82, 569, -987, -6660]
62	347	[-82, -569, 1699]
63	654	[159, -2393]
63	2418	[159, -2393]
63	917	[159, -2393]
63	348	[159, -2393]
63	349	[-159, -3178, 5745]
63	254	[-159, 3178]
64	160	[403, -4131, 3689]
64	353	[-403, -929, 444, 1125]
64	354	[403, -4131, -3689, -12, -582, -1363, 66]
64	355	[403, -4131, 3689]
64	451	[403, 4131]
64	356	[-403, -929, 444, -1125, 7495]
64	5	[403, 4131]
64	357	[-403, 929]
64	7	[403, 4131]
64	554	[-403, 929]
64	44	[403, -4131, -3689, -12, -582, -1363, 66]
64	1806	[403, -4131, -3689, -12, -582, -1363, 66]
64	242	[403, -4131, 3689]
64	2034	[403, -4131, -3689, -12, -582, -1363, -66, 347]
64	2419	[-403, -929, -444, 635]
64	159	[403, 4131]
65	326	[-2753, 446]
65	359	[-2753, -446, 526]
65	8	[2753]
65	19	[2753]
65	470	[2753]
65	471	[2753]
65	121	[-2753, 446]
65	252	[-2753, 446]
65	604	[2753]
66	802	[-599, -898, -5090, -133, 68, -303]
66	6	[-599, 898]
66	103	[599]
66	361	[599]
66	362	[599]
66	363	[-599, -898, 5090]
66	144	[-599, -898, -5090, -133, -68, -424, 628, -2122]
66	50	[599]
66	53	[-599, 898]
66	90	[-599, -898, -5090, -133, 68, -303]
66	155	[-599, -898, 5090]
66	61	[-599, 898]
66	94	[-599, -898, -5090, -133, -68, 424]
67	261	[1597]
67	42	[1597]
67	331	[1597]
67	177	[-1597, 1598]
67	50	[-1597, -1598, 6375]
67	402	[1597]
67	211	[1597]
67	179	[-1597, -1598, -6375, 7665, -5789]
67	535	[-1597, 1598]
68	368	[591]
68	369	[591]
68	1097	[-591, 87]
68	367	[591]
69	2112	[-3966, 1552]
69	865	[3966]
69	103	[-3966, 1552]
69	8	[3966]
69	336	[-3966, -1552, -6872, 2061]
69	370	[-3966, -1552, -6872, -2061, 5791, -5792]
69	371	[-3966, -1552, 6872]
69	373	[3966]
70	291	[-3245, 1670]
70	323	[3245]
70	1192	[3245]
70	180	[3245]
70	53	[-3245, -1670, 898]
70	375	[3245]
70	61	[3245]
71	1312	[-121, -1251, -4116, 5792]
71	3	[121, -1276]
71	196	[121, -1276]
71	8	[-121, 1251, -167, 207]
71	376	[-121, 1251, -167, 207]
71	377	[-121, -1251, 4116]
71	378	[121, -1276]
71	379	[-121, 1251, -167, 207]
72	384	[-14, -1397, -2321, -5435, -6779, 1957]
72	288	[-14, -1397, -2321, 5435, 394]
72	1822	[-14, -1397, -2321, -5435, 6779]
72	145	[-14, -1397, -2321, 5435, 394]
72	2421	[-14, 1397]
72	381	[-14, 1397]
72	30	[-14, -1397, 2321]
72	383	[-14, -1397, 2321]
73	385	[-2502, 501]
73	386	[2502]
73	3	[-2502, -501, 86]
73	387	[-2502, 501]
73	2082	[-2502, -501, -86, -4560, 3201]
73	8	[-2502, -501, -86, 4560, -62]
73	1545	[2502]
73	180	[-2502, 501]
73	1365	[-2502, -501, 86]
73	794	[-2502, -501, -86, 4560, -62]
73	1086	[2502]
74	382	[53, -359, 31]
74	99	[-53, -4319, -4373, -2212, -5789, 466]
74	388	[-53, -4319, -4373, -2212, 5789]
74	387	[53, -359, 31]
74	324	[53, -359, -31, 306]
74	294	[53, -359, 31]
74	363	[-53, -4319, -4373, 2212]
74	1868	[53, -359, 31]
74	83	[-53, 4319]
74	123	[-53, -4319, 4373]
74	254	[-53, 4319]
75	389	[359, -271, -228]
75	38	[-359, 70, 31, 1128]
75	1319	[-359, 70, 31, -1128, 3351]
75	390	[-359, 70, 31, -1128, 3351]
75	391	[-359, -70, 4471]
75	168	[-359, 70, 31, -1128, -3351, 1130]
75	278	[359, -271, -228]
75	1302	[359, -271, -228]
75	1880	[359, -271, -228]
75	247	[-359, 70, 31, 1128]
75	2423	[359, -271, -228]
76	163	[703]
76	38	[-703, -5656, 20, -1364]
76	392	[-703, 5656]
76	394	[-703, -5656, -20, -5303, 5193]
76	395	[-703, -5656, -20, 5303]
76	369	[703]
76	2077	[-703, 5656]
76	734	[-703, -5656, 20, -1364]
77	1788	[6435]
77	396	[6435]
77	397	[-6435, 843, -841, -4335]
77	398	[-6435, -843, -1101, 7069]
77	399	[6435]
77	400	[-6435, 843, -841, -4335]
77	2424	[6435]
77	2425	[-6435, -843, 1101]
77	28	[-6435, 843, -841, -4335]
78	261	[1587, -5054]
78	200	[1587, -5054]
78	360	[-1587, 2863, -3988, -26]
78	138	[-1587, 2863, -3988, -26]
78	401	[1587, -5054]
78	308	[1587, -5054]
78	1082	[-1587, 2863, -3988, -26]
78	860	[1587, -5054]
78	541	[-1587, -2863, 5790]
79	1169	[1029]
79	403	[1029]
79	1171	[1029]
79	729	[1029]
79	408	[1029]
79	409	[1029]
80	1312	[-44, -499, 5792]
80	1692	[44, -161]
80	898	[44, -161]
80	838	[44, -161]
80	330	[44, -161]
80	397	[-44, 499, -235]
80	2426	[44, -161]
80	114	[-44, 499, -235]
80	410	[44, -161]
80	411	[44, -161]
80	412	[44, -161]
80	413	[44, -161]
81	288	[976]
81	65	[-976, -5742, 2519]
81	128	[-976, -5742, -2519, 1804]
81	293	[-976, 5742]
81	422	[-976, 5742]
81	105	[976]
81	331	[976]
81	83	[-976, -5742, -2519, -1804, 6695]
81	187	[976]
81	414	[976]
82	418	[-1650, -572, -90, -12, -1251, -5, -161, -559, -1066, -6926]
82	1762	[-1650, 572]
82	163	[-1650, 572]
82	2082	[1650]
82	360	[1650]
82	83	[-1650, -572, -90, -12, -1251, -5, -161, -559, -1066, -6926]
82	187	[-1650, -572, -90, -12, -1251, -5, -161, -559, -1066, -6926]
82	254	[1650]
83	835	[-83, -394, -397, -5, -1202, -2791, -5570, -361, -4866, -2326]
83	419	[-83, -394, -397, -5, -1202, -2791, -5570, -361, -4866, -2326]
83	420	[-83, -394, -397, -5, -1202, -2791, -5570, -361, -4866, -2326]
83	421	[-83, -394, -397, -5, -1202, -2791, -5570, -361, -4866, -2326]
